id,year,citation_count,reference_count,patent_count,doctype,team_size,institution_count,in_degree,out_degree,total_degree
W3178104506,2021,2,42,0,book-chapter,4,1,0,2,2
W3179521940,2021,2,0,0,article,0,0,0,0,0
W3183506836,2021,2,25,0,article,5,3,1,2,3
W3185420545,2021,2,13,0,book-chapter,3,3,2,3,5
W3186901001,2021,3,16,0,article,3,2,0,0,0
W3193461198,2019,2,0,0,article,0,0,0,0,0
W3194029533,2021,2,3,0,article,6,2,2,0,2
W3195512210,2022,2,88,0,preprint,4,2,0,0,0
W3202785669,2021,2,26,0,article,7,2,0,0,0
W3203059587,2021,2,21,0,article,2,3,0,0,0
W3205727761,2021,2,44,0,preprint,3,1,1,2,3
W3207045910,2021,2,41,0,article,1,1,0,0,0
W3210710916,2021,2,39,0,article,8,2,0,2,2
W3211037844,2021,2,0,0,article,0,0,0,0,0
W3213324146,2022,2,22,0,book-chapter,3,1,2,1,3
W3213355222,2021,2,56,0,preprint,5,1,0,1,1
W3214339976,2021,2,17,0,article,3,3,0,0,0
W3215415310,2021,2,55,0,preprint,3,2,0,0,0
W3217233587,2021,2,44,0,article,3,4,0,0,0
W4200077429,2021,2,31,0,article,5,5,0,0,0
W4200086088,2021,2,76,0,article,5,3,2,1,3
W4200220885,2021,2,32,0,article,4,2,0,1,1
W4200492695,2021,2,51,0,article,1,1,0,0,0
W4205709037,2021,2,4,0,article,2,2,0,0,0
W4205979893,2022,2,5,0,book-chapter,5,1,1,2,3
W4210589100,2022,2,48,0,article,3,3,0,0,0
W4210792498,2021,2,5,0,article,1,2,0,0,0
W4210975925,2021,2,0,0,article,0,0,0,0,0
W4211186093,2022,2,27,0,article,1,2,0,0,0
W4211262114,2022,2,35,0,preprint,4,2,1,0,1
W4213287037,2022,2,0,0,article,0,0,0,0,0
W4213298865,2022,2,3,0,article,3,7,1,1,2
W4214787451,2022,2,14,0,article,2,2,0,0,0
W4214814493,2022,2,14,0,article,6,4,0,0,0
W4214907346,2022,2,9,0,article,2,2,0,0,0
W4214953842,2021,2,0,0,article,0,0,0,0,0
W4221045048,2022,2,98,0,article,2,1,0,1,1
W4223618836,2022,2,41,0,article,6,4,0,2,2
W4224211248,2022,2,13,0,article,9,2,1,1,2
W4224213422,2022,2,24,0,article,7,4,0,0,0
W4225136336,2022,2,51,0,article,4,5,0,0,0
W4225564648,2021,2,25,0,article,9,7,0,0,0
W4225817598,2021,2,41,0,preprint,3,1,0,0,0
W4229023000,2022,2,17,0,article,20,10,0,0,0
W4231654868,2019,2,4,0,book-chapter,2,2,0,0,0
W4235001732,2021,2,1,0,book-chapter,3,3,0,0,0
W4236700464,2019,2,37,0,preprint,2,1,0,0,0
W4249085542,2019,2,39,0,preprint,5,6,0,0,0
W4249323181,2021,2,25,0,preprint,2,2,1,1,2
W4252666146,2019,2,4,0,article,13,3,0,0,0
W3016432670,2020,42,29,0,article,7,4,7,1,8
W4365152888,2023,36,38,0,article,4,4,1,3,4
W2965021820,2019,41,84,0,article,7,4,0,0,0
W3022120663,2020,41,36,0,preprint,5,3,0,0,0
W3046379685,2020,41,34,0,article,15,2,3,0,3
W2948936239,2019,40,39,2,article,3,1,1,0,1
W3004487462,2020,39,22,0,article,2,1,2,0,2
W3140987208,2021,39,46,0,article,4,2,0,0,0
W4205813733,2021,39,59,0,article,6,4,0,0,0
W2935108183,2019,38,49,0,article,4,2,5,0,5
W3205928774,2021,38,31,0,article,5,3,2,2,4
W4322705891,2023,1,0,0,article,0,0,0,0,0
W4323025363,2023,0,13,0,article,0,0,0,0,0
W4323668869,2023,1,39,0,article,5,3,0,0,0
W4324350299,2023,1,3,0,dataset,4,3,0,0,0
W4324368958,2023,1,51,0,article,3,3,0,0,0
W4327984545,2023,1,45,0,article,2,2,0,2,2
W4360850302,2023,1,18,0,article,1,1,0,0,0
W4360868537,2023,1,0,0,article,0,0,0,0,0
W4362487522,2023,1,4,0,article,5,3,0,0,0
W4362499563,2023,1,34,0,book-chapter,3,2,0,0,0
W4362579714,2023,1,55,0,article,5,2,0,0,0
W4378363450,2023,1,20,0,article,5,3,0,1,1
W4378363623,2023,1,44,0,preprint,6,4,0,0,0
W4379599230,2023,1,15,0,article,6,3,0,2,2
W4379653881,2023,1,25,0,preprint,3,2,1,1,2
W4379796678,2023,1,0,0,book-chapter,0,0,0,0,0
W4379803128,2023,1,1,0,preprint,1,1,1,1,2
W4379880876,2023,0,28,0,article,0,0,0,1,1
W4381598528,2023,1,14,0,article,4,2,0,0,0
W4381612150,2023,1,33,0,article,1,2,0,1,1
W4383271655,2023,0,98,0,review,0,0,0,3,3
W4383877369,2023,1,16,0,article,2,2,0,1,1
W4383894373,2023,1,21,0,article,6,4,0,0,0
W4385072468,2023,1,3,0,article,6,2,0,1,1
W4385073102,2023,1,7,0,article,6,2,0,0,0
W4385073192,2023,1,3,0,article,2,1,1,1,2
W4385073355,2023,1,1,0,article,2,1,0,0,0
W4385077282,2023,1,19,0,article,8,4,0,0,0
W4386086738,2023,1,43,0,article,1,1,1,4,5
W4386091583,2023,1,40,0,article,3,3,1,2,3
W4386473034,2023,1,78,0,article,7,3,0,2,2
W4386482150,2023,1,28,0,article,3,3,0,1,1
W4387574196,2023,1,69,0,article,2,2,0,0,0
W4387639555,2023,1,38,0,article,3,2,1,4,5
W4387885960,2023,1,17,0,article,5,1,1,1,2
W4387940277,2023,1,22,0,article,4,2,0,3,3
W4387949661,2023,1,17,0,article,8,2,0,2,2
W4388263476,2023,1,34,0,article,2,1,0,0,0
W4389154990,2023,1,98,0,preprint,2,1,1,1,2
W4389746994,2023,1,61,0,preprint,4,1,0,0,0
W4390269750,2023,0,21,0,article,0,0,0,2,2
W4390745648,2024,1,43,0,article,5,2,0,0,0
W4391265870,2023,1,0,0,article,0,0,0,0,0
W4391357743,2024,1,55,0,article,9,6,0,0,0
W4391385949,2024,1,65,0,article,2,1,0,1,1
W4391511921,2024,1,77,0,article,3,3,1,5,6
W4391707465,2024,1,44,0,article,1,1,0,0,0
W4393461075,2021,1,0,0,dataset,0,0,0,0,0
W4393491218,2021,1,0,0,dataset,0,0,0,0,0
W4393646573,2023,1,0,0,dataset,0,0,0,0,0
W4395080870,2024,1,43,0,review,3,1,0,0,0
W4395668346,2024,1,81,0,article,5,2,0,1,1
W4395672568,2024,1,24,0,article,8,6,0,0,0
W4395677268,2024,1,44,0,article,6,4,0,0,0
W4396597188,2024,1,101,0,article,9,6,0,1,1
W4399767061,2024,1,11,0,article,1,1,0,0,0
W4399767519,2024,1,42,0,article,6,5,0,3,3
W4399779848,2024,1,85,0,article,13,1,0,2,2
W4399992425,2024,1,23,0,article,5,3,1,3,4
W4400316765,2024,1,112,0,article,3,1,0,6,6
W4400405167,2024,1,57,0,article,9,3,1,3,4
W4400439062,2024,1,48,0,article,2,1,1,2,3
W4400484284,2024,1,38,0,article,8,8,0,0,0
W4400691311,2024,1,17,0,article,3,1,0,1,1
W4401146729,2024,1,59,0,article,5,3,0,0,0
W4403544160,2024,1,69,0,article,3,2,0,0,0
W4327520868,2022,0,2,0,article,0,0,0,0,0
W4327907101,2023,0,1,0,article,0,0,0,0,0
W4327915479,2023,0,0,0,article,0,0,0,0,0
W4327968218,2023,0,5,0,article,0,0,0,0,0
W4362489693,2023,0,0,0,preprint,0,0,0,0,0
W4362491053,2023,0,0,0,preprint,0,0,0,0,0
W4362577140,2023,0,7,0,article,0,0,0,0,0
W4362578313,2023,0,11,0,preprint,0,0,0,0,0
W4362582802,2023,0,0,0,article,0,0,0,0,0
W4366389577,2023,0,44,0,review,0,0,0,0,0
W4366406482,2023,0,0,0,article,0,0,0,0,0
W4367175410,2023,0,0,0,article,0,0,0,0,0
W4367276868,2023,0,0,0,article,0,0,0,0,0
W4367279957,2023,0,0,0,article,0,0,0,0,0
W4372323232,2023,0,117,0,preprint,0,0,0,0,0
W4375948030,2023,0,23,0,article,0,0,0,0,0
W4375955522,2023,0,27,0,article,0,0,0,2,2
W4376120021,2023,0,2,0,article,0,0,0,0,0
W4379643922,2023,0,17,0,article,0,0,0,0,0
W4379649805,2023,0,0,0,book-chapter,0,0,0,0,0
W4379659750,2023,0,0,0,article,0,0,0,0,0
W4379883399,2023,0,6,0,article,0,0,0,0,0
W4380050525,2023,0,5,0,article,0,0,0,0,0
W4380154309,2023,0,0,0,article,0,0,0,0,0
W4380417818,2023,0,0,0,article,0,0,0,0,0
W4381125857,2023,0,6,0,article,0,0,0,0,0
W4381682794,2023,0,46,0,article,0,0,0,1,1
W4383756366,2023,0,3,0,article,0,0,0,0,0
W4385055166,2023,0,1,0,article,0,0,0,0,0
W4385055300,2023,0,3,0,article,0,0,0,0,0
W4385055324,2023,0,8,0,article,0,0,0,1,1
W4385065985,2023,0,9,0,article,0,0,0,0,0
W4385066333,2023,0,4,0,preprint,0,0,0,0,0
W4385067167,2023,0,33,0,article,0,0,0,1,1
W4385068455,2023,0,4,0,preprint,0,0,0,0,0
W4385070925,2023,0,0,0,article,0,0,0,0,0
W4385071766,2023,0,6,0,article,0,0,0,0,0
W4385072000,2023,0,1,0,article,0,0,0,0,0
W4385072261,2023,0,2,0,article,0,0,0,0,0
W4385072445,2023,0,8,0,article,0,0,0,0,0
W4385072577,2023,0,3,0,article,0,0,0,1,1
W4385142059,2023,0,3,0,article,0,0,0,0,0
W3101149835,2020,78,251,0,review,11,10,0,0,0
W2970409529,2019,73,90,0,review,4,2,0,0,0
W3122547876,2021,71,79,0,article,3,3,9,0,9
W2913557781,2019,4,30,0,article,3,3,0,0,0
W2913953486,2019,4,26,0,article,5,2,0,0,0
W2921472657,2019,4,12,1,article,6,1,0,0,0
W2921628597,2019,4,47,0,article,5,2,0,0,0
W2948131844,2019,4,49,0,article,3,1,2,0,2
W2948715242,2019,4,18,0,preprint,1,2,0,0,0
W2951746396,2019,4,43,0,article,2,2,0,0,0
W2965754636,2019,4,17,0,article,5,3,0,0,0
W2966432697,2019,4,11,0,article,3,1,3,0,3
W2987265641,2019,3,6,0,article,2,3,0,0,0
W2989971153,2019,4,13,0,article,5,3,1,0,1
W3005214341,2020,4,49,0,article,3,3,1,0,1
W4254315396,2021,0,0,0,book-chapter,0,0,0,0,0
W4398727978,2021,0,0,0,dataset,0,0,0,0,0
W3153810415,2021,0,15,0,article,0,0,0,0,0
W3161313692,2021,0,33,0,preprint,0,0,0,0,0
W3163697402,2021,0,20,0,article,0,0,0,0,0
W3165818633,2021,0,46,0,article,0,0,0,0,0
W3166350060,2021,0,55,0,preprint,0,0,0,0,0
W3166353104,2021,0,19,0,preprint,0,0,0,0,0
W3166423530,2021,0,94,0,preprint,0,0,0,0,0
W3166912545,2021,0,56,0,preprint,0,0,0,1,1
W3169416091,2019,0,0,0,book-chapter,0,0,0,0,0
W3169783367,2021,0,0,0,article,0,0,0,0,0
W3171193307,2021,0,0,0,preprint,0,0,0,0,0
W2510198092,2024,2,8,0,article,2,1,0,0,0
W4239310683,2021,0,42,0,preprint,0,0,0,0,0
W4239493320,2019,0,0,0,book-chapter,0,0,0,0,0
W4240417982,2019,0,3,0,book-chapter,0,0,0,0,0
W4240440863,2019,0,3,0,book-chapter,0,0,0,0,0
W4403898156,2024,0,40,0,preprint,0,0,0,0,0
W4403899647,2024,0,26,0,article,0,0,0,0,0
W4403905852,2024,0,25,0,book-chapter,0,0,0,3,3
W4403936158,2024,0,40,0,article,0,0,0,0,0
W4403938968,2024,0,12,0,book-chapter,0,0,0,0,0
W4403939326,2024,0,40,0,article,0,0,0,0,0
W4403940566,2024,0,11,0,preprint,0,0,0,0,0
W4403941805,2024,0,85,0,preprint,0,0,0,0,0
W4403942708,2024,0,39,0,book-chapter,0,0,0,1,1
W4403957273,2024,0,203,0,review,0,0,0,0,0
W4403959955,2024,0,22,0,article,0,0,0,0,0
W4403963740,2024,0,75,0,article,0,0,0,0,0
W4403966509,2024,0,85,0,article,0,0,0,0,0
W4403970952,2024,0,68,0,article,0,0,0,4,4
W4390042347,2023,0,0,0,article,0,0,0,0,0
W4390042404,2023,0,0,0,article,0,0,0,0,0
W4390042507,2023,0,0,0,article,0,0,0,0,0
W4390042520,2023,0,0,0,article,0,0,0,0,0
W4390042579,2023,0,0,0,article,0,0,0,0,0
W4390054619,2023,0,33,0,article,0,0,0,1,1
W4390063023,2023,0,0,0,book-chapter,0,0,0,0,0
W4390063653,2023,0,13,0,article,0,0,0,0,0
W4390065239,2023,0,0,0,article,0,0,0,0,0
W4390065250,2023,0,0,0,article,0,0,0,0,0
W4390065648,2023,0,0,0,article,0,0,0,0,0
W4390065732,2023,0,0,0,article,0,0,0,0,0
W4390081392,2023,0,18,0,preprint,0,0,0,1,1
W4390081562,2023,0,0,0,article,0,0,0,0,0
W4390081735,2023,0,0,0,article,0,0,0,0,0
W4390082392,2023,0,0,0,article,0,0,0,0,0
W4390082422,2023,0,0,0,article,0,0,0,0,0
W4390082515,2023,0,0,0,article,0,0,0,0,0
W4390083786,2023,0,0,0,article,0,0,0,0,0
W4390083813,2023,0,0,0,article,0,0,0,0,0
W4390083847,2023,0,0,0,article,0,0,0,0,0
W4390645949,2023,0,0,0,article,0,0,0,0,0
W4390872904,2023,0,41,0,article,0,0,0,7,7
W4390874298,2023,0,36,0,article,0,0,0,0,0
W4390874731,2023,0,24,0,article,0,0,0,0,0
W4390935821,2024,0,0,0,article,0,0,0,0,0
W4390940292,2024,0,16,0,preprint,0,0,0,3,3
W4391322382,2024,0,8,0,article,0,0,0,0,0
W4391322691,2024,0,55,0,article,0,0,0,0,0
W4391322866,2024,0,15,0,article,0,0,0,1,1
W4391324155,2024,0,2,0,article,0,0,0,0,0
W4391357245,2024,0,1,0,article,0,0,0,0,0
W4391590562,2024,0,64,0,article,0,0,0,2,2
W4391737990,2024,0,49,0,article,0,0,0,1,1
W4392167655,2024,0,15,0,article,0,0,0,0,0
W4392167681,2024,0,22,0,article,0,0,0,2,2
W4392169665,2024,0,44,0,article,0,0,0,0,0
W4392172127,2024,0,0,0,article,0,0,0,0,0
W4392174008,2024,0,0,0,article,0,0,0,0,0
W4392191542,2024,0,43,0,article,0,0,0,1,1
W4392201679,2024,0,40,0,preprint,0,0,0,0,0
W4392231371,2024,0,0,0,article,0,0,0,0,0
W4392231768,2024,0,0,0,article,0,0,0,0,0
W4392238440,2024,0,40,0,article,0,0,0,0,0
W4392242661,2024,0,47,0,article,0,0,0,2,2
W4392248846,2024,0,0,0,preprint,0,0,0,0,0
W4392252190,2024,0,40,0,article,0,0,0,0,0
W4392630664,2024,0,0,0,preprint,0,0,0,0,0
W4392633403,2024,0,4,0,article,0,0,0,2,2
W4393028706,2024,0,0,0,article,0,0,0,0,0
W4393052138,2024,0,10,0,article,0,0,0,0,0
W4393335274,2024,0,24,0,preprint,0,0,0,1,1
W4393532646,2023,0,0,0,dataset,0,0,0,0,0
W4393563840,2021,0,0,0,dataset,0,0,0,0,0
W4393570475,2024,0,12,0,article,0,0,0,0,0
W4393573781,2024,0,13,0,article,0,0,0,0,0
W4393780106,2023,0,0,0,dataset,0,0,0,0,0
W4393894962,2021,0,0,0,dataset,0,0,0,0,0
W4393971288,2023,0,0,0,article,0,0,0,0,0
W4393973446,2024,0,26,0,article,0,0,0,0,0
W4393986758,2024,0,16,0,article,0,0,0,0,0
W4393999979,2024,0,41,0,article,0,0,0,1,1
W4394002266,2024,0,69,0,article,0,0,0,1,1
W4394006178,2024,0,23,0,article,0,0,0,3,3
W4394055489,2021,0,0,0,dataset,0,0,0,0,0
W4394088074,2022,0,0,0,dataset,0,0,0,0,0
W4394180616,2022,0,0,0,dataset,0,0,0,0,0
W4394767317,2024,0,6,0,article,0,0,0,1,1
W4394767776,2024,0,11,0,article,0,0,0,0,0
W4292842840,2019,1,9,0,article,1,5,0,0,0
W4292844155,2019,1,9,0,article,1,2,0,0,0
W4293199774,2022,1,0,0,article,0,0,1,0,1
W4293281883,2022,0,133,0,book-chapter,0,0,0,1,1
W4294992443,2022,1,11,0,article,3,3,0,0,0
W4295008760,2022,1,41,0,article,3,2,0,1,1
W4297237094,2022,1,32,0,article,3,2,0,0,0
W4297349458,2022,0,0,0,article,0,0,0,0,0
W4299614454,2022,1,5,0,article,5,2,0,1,1
W4309301191,2022,1,20,0,book-chapter,2,2,0,0,0
W4309301214,2022,1,31,0,book-chapter,4,3,0,1,1
W4309995216,2022,1,10,0,article,4,1,0,4,4
W4311214666,2022,1,16,0,article,7,1,1,0,1
W4311354507,2022,1,57,0,preprint,6,2,0,0,0
W4312611150,2022,1,27,0,article,9,3,1,0,1
W4312898288,2022,1,31,0,article,6,1,1,0,1
W4312941184,2022,1,0,0,article,0,0,0,0,0
W4312981073,2022,1,0,0,article,0,0,1,0,1
W4313145208,2022,1,43,0,book-chapter,5,1,0,3,3
W4317378113,2023,1,1,0,article,7,6,0,0,0
W4319736990,2022,1,13,0,article,9,5,0,0,0
W4323808222,2023,1,24,0,article,4,2,0,1,1
W4361282840,2023,1,30,0,article,8,6,0,0,0
W4366522243,2023,1,31,0,article,4,1,1,1,2
W4366550450,2023,1,40,0,article,1,1,0,8,8
W3005404134,2020,1,25,0,article,6,5,0,0,0
W3005991553,2019,1,39,0,preprint,4,1,1,0,1
W3025313884,2020,1,4,0,article,2,2,1,0,1
W3027156356,2020,1,21,0,preprint,4,1,0,0,0
W3035369491,2020,1,25,0,article,1,1,0,1,1
W3036381592,2020,1,24,0,preprint,12,8,0,0,0
W3041992691,2020,1,0,0,article,0,0,0,0,0
W3043284257,2020,1,67,0,article,5,2,0,0,0
W3045049401,2020,1,0,0,article,0,0,1,0,1
W3047391425,2020,1,3,0,article,4,3,0,0,0
W3047433119,2020,1,68,0,preprint,5,2,0,0,0
W3080485512,2020,1,40,0,article,1,1,0,0,0
W3088037332,2020,1,10,0,article,1,1,0,1,1
W3088401446,2020,1,20,0,article,2,2,0,0,0
W3095637412,2020,1,11,0,article,3,2,0,1,1
W3096717372,2020,1,0,0,article,0,0,0,0,0
W3102561872,2020,1,42,0,article,3,2,0,2,2
W3107019361,2020,1,20,0,article,3,2,0,0,0
W3110754334,2020,1,0,0,article,0,0,1,0,1
W3112178287,2020,1,39,0,article,3,3,0,0,0
W3115475456,2020,1,4,0,article,10,3,0,0,0
W3118203133,2020,1,18,0,preprint,9,5,0,1,1
W3157209640,2020,1,52,0,preprint,1,2,0,0,0
W3162208887,2020,1,64,0,preprint,3,2,0,0,0
W3165499201,2020,1,60,0,preprint,3,2,0,0,0
W4220906160,2022,1,71,0,preprint,17,6,0,0,0
W4232748201,2020,1,0,0,article,0,0,0,0,0
W4232784296,2020,1,62,0,preprint,2,2,1,1,2
W4236664160,2020,1,9,0,article,7,4,0,0,0
W4237052167,2020,1,17,0,preprint,3,2,1,0,1
W4240367202,2020,1,14,0,article,11,6,0,0,0
W4246556248,2020,1,6,0,book-chapter,1,1,0,0,0
W4247394776,2020,1,153,0,preprint,3,2,0,0,0
W4250797134,2020,1,50,0,preprint,2,1,1,0,1
W4252328771,2020,1,0,0,article,0,0,0,0,0
W4255768911,2020,1,32,0,preprint,4,2,0,0,0
W4255969561,2020,1,24,0,preprint,5,5,0,0,0
W4295423348,2022,1,15,0,article,5,2,0,0,0
W4301185467,2022,1,0,0,article,0,0,0,0,0
W4306711482,2022,1,20,0,preprint,3,1,1,1,2
W4308886691,2022,1,24,0,article,2,2,0,0,0
W4319868846,2023,1,14,0,article,8,5,0,0,0
W4365800256,2023,1,65,0,book-chapter,1,1,0,1,1
W4367836230,2023,2,41,0,article,14,6,2,0,2
W4380201863,2023,1,37,0,preprint,10,2,0,0,0
W4385232255,2023,1,20,0,article,6,2,1,4,5
W4386168974,2023,0,40,0,article,0,0,0,1,1
W4386857487,2023,1,58,0,article,4,4,0,0,0
W4387630093,2023,1,26,0,article,3,2,0,1,1
W4392930411,2024,1,127,0,article,13,11,0,0,0
W4392932000,2024,1,16,0,article,10,4,0,1,1
W4392950584,2024,1,78,0,preprint,18,2,1,1,2
W4393214664,2024,1,27,0,preprint,8,4,0,1,1
W4393419311,2020,1,0,0,dataset,0,0,0,0,0
W4393926742,2024,1,6,0,article,2,2,1,0,1
W4394742879,2024,1,43,0,article,2,2,0,1,1
W4396212840,2024,1,61,0,preprint,4,4,0,2,2
W4399071766,2024,1,48,0,article,4,5,0,2,2
W4399092095,2024,1,25,0,article,3,2,0,3,3
W4401718082,2024,1,28,0,article,10,8,0,0,0
W4401793514,2024,1,57,0,article,3,2,0,1,1
W4403730954,2024,1,69,0,article,3,2,0,0,0
W195875467,2020,0,10,0,article,0,0,0,0,0
W2597369658,2020,0,2,0,article,0,0,0,0,0
W2599175351,2020,0,0,0,article,0,0,0,0,0
W2613100580,2020,0,3,0,article,0,0,0,0,0
W2618876618,2020,0,4,0,article,0,0,0,0,0
W2620566051,2020,0,5,0,article,0,0,0,0,0
W2996885521,2020,0,0,0,article,0,0,0,0,0
W3002192889,2020,0,12,0,article,0,0,0,0,0
W3007817230,2020,0,6,0,article,0,0,0,0,0
W3007867112,2020,0,9,0,article,0,0,0,0,0
W3008270258,2020,0,17,0,article,0,0,0,0,0
W3010709330,2020,0,0,0,article,0,0,0,0,0
W3011887348,2020,0,0,0,article,0,0,0,0,0
W3013180986,2020,0,13,0,preprint,0,0,0,1,1
W3015188168,2020,0,0,0,review,0,0,0,0,0
W3016307606,2020,0,0,0,article,0,0,0,0,0
W3016488681,2020,0,0,0,article,0,0,0,0,0
W3017225897,2020,0,0,0,article,0,0,0,0,0
W3017714985,2020,0,0,0,article,0,0,0,0,0
W3021045576,2020,0,22,0,article,0,0,0,0,0
W3023908772,2020,0,0,0,article,0,0,0,0,0
W3024793661,2020,0,9,0,article,0,0,0,1,1
W3025036792,2020,0,0,0,article,0,0,0,0,0
W3029501165,2020,0,0,0,article,0,0,0,0,0
W3029725166,2020,0,0,0,article,0,0,0,0,0
W3030227562,2020,0,0,0,article,0,0,0,0,0
W3030739239,2020,0,0,0,article,0,0,0,0,0
W3033698160,2020,0,9,0,book-chapter,0,0,0,0,0
W3038392311,2020,0,29,0,preprint,0,0,0,0,0
W3040790196,2020,0,0,0,article,0,0,0,0,0
W3042345218,2020,0,0,0,article,0,0,0,0,0
W4244091541,2021,1,0,0,preprint,0,0,1,0,1
W4293067850,2022,5,134,0,preprint,5,3,0,3,3
W4306643732,2022,5,88,0,review,3,3,0,0,0
W4309153379,2022,5,31,0,article,3,3,0,1,1
W4399651611,2024,5,197,0,article,11,11,0,0,0
W2952898344,2019,4,19,0,article,6,1,0,0,0
W2963053934,2019,4,47,0,article,6,2,0,0,0
W2973952133,2019,4,9,0,article,7,3,3,0,3
W2989919994,2019,4,13,0,preprint,4,3,0,0,0
W2993021120,2019,4,17,0,preprint,3,3,0,0,0
W3009461175,2020,4,28,0,article,4,2,0,0,0
W3032274043,2020,4,0,0,article,0,0,1,0,1
W2950759197,2019,25,54,0,article,2,1,0,0,0
W3126714978,2021,25,35,0,article,4,2,1,1,2
W4205645858,2021,25,76,0,article,3,3,0,0,0
W3017153815,2020,24,46,0,article,6,4,3,0,3
W3122238375,2019,24,51,0,article,5,7,1,0,1
W3123279312,2019,24,68,0,article,6,5,0,0,0
W2997818596,2019,22,0,0,article,0,0,5,0,5
W2998609429,2019,23,15,0,article,3,2,0,0,0
W3113658772,2020,23,10,0,article,3,1,1,2,3
W3133740541,2020,0,0,0,article,0,0,0,0,0
W3135015956,2021,0,0,0,article,0,0,0,0,0
W3135382353,2021,0,0,0,article,0,0,0,0,0
W3143074061,2021,0,0,0,article,0,0,0,0,0
W2922338053,2019,0,17,0,preprint,0,0,0,0,0
W2950389268,2019,0,19,0,preprint,0,0,0,0,0
W4402904222,2024,0,0,0,article,0,0,0,0,0
W4402938212,2024,0,20,0,article,0,0,0,2,2
W4403058893,2024,0,0,0,article,0,0,0,0,0
W4403110471,2024,0,92,0,review,0,0,0,3,3
W4403566837,2024,0,119,0,article,0,0,0,2,2
W4403639231,2024,0,0,0,article,0,0,0,0,0
W4403676707,2024,0,0,0,article,0,0,0,0,0
W4403932062,2024,0,17,0,article,0,0,0,0,0
W4404055057,2024,0,44,0,preprint,0,0,0,0,0
W4404112966,2024,0,55,0,article,0,0,0,2,2
W4404169396,2024,0,29,0,preprint,0,0,0,2,2
W4404216415,2024,0,25,0,article,0,0,0,1,1
W4404222131,2024,0,36,0,article,0,0,0,0,0
W4404222679,2024,0,0,0,article,0,0,0,0,0
W4404229312,2024,0,28,0,article,0,0,0,0,0
W4404230581,2024,0,0,0,article,0,0,0,0,0
W4404245708,2024,0,0,0,article,0,0,0,0,0
W4404246332,2024,0,0,0,article,0,0,0,0,0
W4404246466,2024,0,0,0,article,0,0,0,0,0
W4404248048,2024,0,24,0,article,0,0,0,1,1
W4404252799,2024,0,31,0,article,0,0,0,0,0
W4404254087,2024,0,46,0,article,0,0,0,0,0
W4404258060,2024,0,76,0,article,0,0,0,0,0
W4404284697,2024,0,0,0,article,0,0,0,0,0
W4404290314,2024,0,47,0,article,0,0,0,1,1
W4404294542,2024,0,29,0,article,0,0,0,1,1
W4404296693,2024,0,72,0,article,0,0,0,0,0
W2952772460,2019,80,0,0,article,0,0,0,0,0
W3095192023,2020,86,50,0,article,3,3,1,0,1
W3040438665,2020,91,70,0,article,12,5,2,0,2
W2990070310,2019,76,53,0,review,4,2,0,2,2
W2971053592,2019,75,186,0,article,20,28,1,0,1
W3162659764,2021,73,60,0,article,6,2,8,6,14
W2970584880,2019,28,0,0,article,0,0,9,0,9
W2980954305,2019,30,44,0,article,6,1,1,0,1
W2981944589,2019,29,34,0,article,4,3,0,1,1
W3022493365,2020,27,18,0,article,3,2,0,0,0
W3051111192,2020,29,13,0,article,3,1,1,0,1
W3083933419,2020,27,40,0,review,24,21,0,0,0
W2921990951,2019,28,32,0,article,2,1,1,0,1
W2940512533,2019,28,92,0,article,2,2,0,2,2
W2985526139,2019,28,0,0,article,0,0,1,0,1
W2963120062,2019,27,40,0,article,1,1,4,0,4
W2972061768,2019,27,74,0,article,3,3,0,0,0
W3011902337,2020,27,49,0,article,3,2,2,0,2
W2786651430,2019,26,22,0,preprint,6,2,9,0,9
W4237567105,2019,0,0,0,dataset,0,0,0,0,0
W4240868323,2019,0,0,0,book-chapter,0,0,0,0,0
W4242810549,2019,0,0,0,book-chapter,0,0,0,0,0
W4399809050,2024,1,20,0,preprint,7,1,1,1,2
W4399817493,2024,1,15,0,preprint,8,7,0,0,0
W4400544687,2024,1,58,0,article,3,2,0,0,0
W4402043064,2024,1,48,0,article,2,2,0,3,3
W4402740849,2024,1,31,0,article,5,2,0,0,0
W4403597245,2024,1,0,0,article,0,0,0,0,0
W2915127339,2019,14,90,0,article,3,1,2,0,2
W3041334751,2020,14,30,0,review,3,3,0,0,0
W3047325770,2020,14,25,0,article,2,1,3,2,5
W3191172713,2021,14,49,0,article,3,3,2,1,3
W3194321579,2021,14,97,0,article,9,4,0,0,0
W4323927170,2023,14,42,0,preprint,2,1,2,4,6
W4385679786,2023,14,33,0,article,6,5,0,0,0
W2963150710,2019,13,17,0,article,2,2,1,0,1
W2970182792,2019,13,43,0,article,3,2,1,0,1
W3043183283,2020,13,48,0,article,2,1,2,1,3
W3093391745,2020,13,37,0,article,1,1,0,0,0
W4224216377,2022,12,47,0,article,9,4,0,1,1
W4224917780,2022,13,19,0,article,4,2,0,2,2
W4313856035,2023,13,57,0,article,6,5,0,0,0
W4385245949,2023,0,111,0,article,0,0,0,5,5
W4385248920,2023,0,22,0,article,0,0,0,0,0
W4385252044,2023,0,0,0,article,0,0,0,0,0
W4385255790,2023,0,1,0,preprint,0,0,0,0,0
W4385516999,2023,0,0,0,preprint,0,0,0,0,0
W3160891087,2021,45,79,0,article,7,4,7,3,10
W2933335834,2019,40,26,0,article,13,11,0,0,0
