paperid,year,date,cited_by_count,reference_count,citation_count,patent_count
W4319985715,2023,2023-02-01,9,114,9,0
W4321368567,2023,2023-02-20,9,19,9,0
W2944425846,2019,2019-05-11,123,30,122,0
W3082102730,2020,2020-08-29,121,40,122,0
W2964138696,2019,2019-07-09,98,46,97,0
W3010184311,2020,2020-03-03,98,71,97,0
W3109667662,2020,2020-01-01,93,64,93,0
W2997368892,2020,2020-01-06,87,45,88,0
W2956054983,2019,2019-07-01,81,50,66,0
W2922014473,2019,2019-03-12,80,38,78,0
W3081908713,2020,2020-09-01,78,113,79,0
W3165822366,2021,2021-05-24,77,77,74,1
W4247386712,2020,2020-01-01,76,4,76,0
W2966186272,2019,2019-08-01,75,6,75,0
W4283025905,2022,2022-09-20,72,158,72,0
W2996741329,2019,2019-12-09,70,34,69,0
W3011365646,2020,2020-03-11,67,102,55,0
W3184538955,2021,2021-07-19,65,38,65,0
W3098677532,2019,2019-08-09,61,44,61,1
W3107349184,2020,2020-10-13,60,26,47,0
W2784130408,2019,2019-10-01,59,56,58,0
W2995623772,2019,2019-12-19,59,32,59,0
W2976884277,2019,2019-09-23,58,46,59,2
W3103299186,2020,2020-11-14,58,134,58,0
W3135946712,2021,2021-03-01,57,94,56,0
W3155711636,2021,2021-04-16,57,57,59,0
W2910981958,2019,2019-01-15,56,34,55,0
W3046430433,2020,2020-07-29,56,42,56,0
W4378474167,2023,2023-01-01,0,28,0,0
W4385690338,2023,2023-08-01,0,30,0,0
W4385697147,2023,2023-08-09,0,33,0,0
W4385700092,2023,2023-08-09,0,16,0,0
W4385711432,2023,2023-01-01,0,4,0,0
W4386946631,2023,2023-09-21,0,11,0,0
W4390577253,2024,2024-01-01,0,38,0,0
W4392712306,2024,2024-03-12,0,48,0,0
W4392788311,2024,2024-01-31,0,0,0,0
W4401351745,2024,2024-08-06,0,41,0,0
W4401528862,2024,2024-08-13,0,39,0,0
W4402192901,2024,2024-09-03,0,80,0,0
W4402196162,2024,2024-09-03,0,86,0,0
W4402675012,2024,2024-09-20,0,36,0,0
W4405321658,2024,2024-12-12,0,17,0,0
W4405490677,2024,2024-10-20,0,0,0,0
W4405491463,2024,2024-07-15,0,0,0,0
W4405497072,2024,2024-12-17,0,59,0,0
W4405498184,2024,2024-12-17,0,39,0,0
W4405499300,2024,2024-12-17,0,25,0,0
W4405500839,2024,2024-12-17,0,86,0,0
W4405521478,2024,2024-09-22,0,0,0,0
W4405521698,2024,2024-09-22,0,0,0,0
W3210161444,2022,2022-02-01,6,37,6,0
W4206547615,2021,2021-12-15,6,5,6,0
W4220672948,2022,2022-03-08,6,89,6,0
W4220844838,2022,2022-03-18,6,58,6,0
W4309133681,2023,2023-01-09,6,28,6,0
W4376869146,2023,2023-05-18,6,17,6,0
W4292327318,2022,2022-08-18,0,0,0,0
W3010429435,2020,2020-03-05,2,0,2,0
W3120919284,2021,2021-01-14,2,62,2,0
W3125348387,2021,2021-01-25,2,32,2,0
W3126584708,2021,2021-02-01,2,35,2,0
W3126754248,2021,2021-02-03,2,26,2,0
W3127007112,2021,2021-01-18,2,18,2,0
W3127079008,2021,2021-01-18,2,23,2,0
W3128214981,2021,2021-03-04,2,41,2,0
W3130288351,2021,2021-02-20,2,34,2,0
W3153683969,2021,2021-04-16,2,46,2,0
W3155911342,2021,2021-04-22,2,49,2,0
W3158733578,2021,2021-04-22,2,20,2,0
W3165131414,2021,2021-05-18,2,35,2,0
W3167134036,2021,2021-06-13,2,68,2,0
W3173781077,2021,2021-06-21,2,42,2,0
W3174095827,2021,2021-05-01,2,42,2,0
W3190884087,2021,2021-01-01,2,0,2,0
W3196244949,2021,2021-07-01,2,15,2,0
W3200401345,2021,2021-01-01,2,7,2,0
W3200414177,2021,2021-07-05,2,15,2,0
W3210172028,2021,2021-10-27,2,70,2,0
W3214526500,2021,2021-11-17,2,2,2,0
W3217552571,2021,2021-11-19,2,33,2,0
W3217642923,2021,2021-11-26,2,61,2,0
W4234371804,2021,2021-10-01,2,0,2,0
W2765761823,2019,2019-07-16,12,86,12,0
W2897675164,2019,2019-10-14,12,21,12,0
W2907147243,2019,2019-01-03,12,53,11,0
W2912887748,2019,2019-01-29,12,13,12,0
W2913866175,2019,2019-02-05,12,43,12,0
W2947441661,2019,2019-01-01,12,43,12,0
W2949401472,2019,2019-06-01,12,47,12,0
W2964217934,2019,2019-04-01,12,25,12,0
W3009725355,2020,2020-01-01,12,11,12,0
W3193201835,2021,2021-08-06,12,13,11,0
W3215152974,2021,2021-12-01,12,17,12,0
W4213424673,2022,2022-02-23,12,2,12,0
W4283784208,2022,2022-07-01,12,85,12,0
W4287559809,2020,2020-12-01,12,0,12,0
W4293243621,2022,2022-08-09,12,27,12,0
W4306990507,2022,2022-10-21,12,40,12,0
W2911562700,2019,2019-01-24,3,69,3,0
W2912114029,2019,2019-02-15,3,41,3,0
W2920915897,2019,2019-03-18,3,23,3,0
W2942818722,2019,2019-05-01,3,19,1,0
W2944169863,2019,2019-05-10,3,57,3,0
W2962435020,2019,2019-04-01,3,17,3,0
W2962896650,2019,2019-07-22,3,2,3,0
W2964805546,2019,2019-07-25,3,46,3,0
W2966257000,2019,2019-08-06,3,32,3,0
W2967695905,2019,2019-01-01,3,52,3,0
W2971111856,2019,2019-05-01,3,0,3,0
W2971175134,2019,2019-08-01,3,0,3,0
W2979648561,2019,2019-09-07,3,42,3,0
W2981321170,2019,2019-10-22,3,13,3,0
W3129649603,2021,2021-02-12,3,41,3,0
W3133412319,2024,2024-01-03,3,40,3,0
W3134921075,2021,2021-03-08,3,23,3,0
W3135854322,2021,2021-01-01,3,79,3,0
W3145986744,2021,2021-03-01,3,7,3,0
W3155475857,2021,2021-01-01,3,72,3,0
W3157585301,2021,2021-04-27,3,77,3,0
W3173502185,2024,2024-01-01,3,64,3,0
W3205414713,2021,2021-10-17,3,9,3,0
W3206697220,2021,2021-10-15,3,30,3,0
W4200165895,2021,2021-12-27,3,0,3,0
W4200418185,2021,2021-10-26,3,0,2,0
W4404960168,2024,2024-12-03,0,59,0,0
W4405036871,2024,2024-12-05,0,29,0,0
W4405055817,2024,2024-01-01,0,0,0,0
W4405060307,2024,2024-10-01,0,2,0,0
W4405073377,2024,2024-12-01,0,71,0,0
W4405073819,2024,2024-12-05,0,0,0,0
W4405182454,2024,2024-12-02,0,50,0,0
W4405202975,2024,2024-12-08,0,15,0,0
W4405229788,2024,2024-12-10,0,0,0,0
W4405307636,2024,2024-12-12,0,38,0,0
W4405418399,2024,2024-12-16,0,180,0,0
W4405443337,2024,2024-12-16,0,0,0,0
W4200501321,2021,2021-10-01,0,0,0,0
W4200591043,2021,2021-11-09,0,1,0,0
W4200625154,2021,2021-12-20,0,0,0,0
W4205295038,2022,2022-01-14,0,3,0,0
W4205515843,2022,2022-01-01,0,0,0,0
W4206321453,2021,2021-09-22,0,4,0,0
W4206567056,2022,2022-01-01,0,0,0,0
W4206942305,2021,2021-12-01,0,0,0,0
W4210533628,2022,2022-02-04,0,0,0,0
W4210591545,2021,2021-08-31,0,30,0,0
W4214864175,2021,2021-11-01,0,0,0,0
W4230642146,2019,2019-12-31,0,0,0,0
W4232326620,2019,2019-12-31,0,0,0,0
W4244681665,2019,2019-01-01,0,1,0,0
W4245323369,2021,2021-01-01,0,13,0,0
W3149931002,2019,2019-07-01,0,0,0,0
W3150113986,2019,2019-01-02,0,15,0,0
W3154192035,2021,2021-01-01,0,0,0,0
W3041723883,2019,2019-09-15,0,0,0,0
W3048665121,2019,2019-07-22,0,0,0,0
W3049486295,2019,2019-04-05,0,48,0,0
W3080475698,2021,2021-07-23,0,30,0,0
W3080862490,2019,2019-08-01,0,0,0,0
W3080878387,2019,2019-01-01,0,0,0,0
W4398390830,2019,2019-01-01,0,0,0,0
W4398393397,2019,2019-01-01,0,0,0,0
W4398441263,2019,2019-01-01,0,0,0,0
W4398469245,2023,2023-01-01,0,0,0,0
W4398479353,2023,2023-01-01,0,0,0,0
W4398484393,2023,2023-01-01,0,0,0,0
W4398485280,2023,2023-01-01,0,0,0,0
W4398489821,2023,2023-01-01,0,0,0,0
W4398493061,2019,2019-01-01,0,0,0,0
W4398511920,2024,2024-01-01,0,0,0,0
W4398520279,2019,2019-01-01,0,0,0,0
W4398536328,2019,2019-01-01,0,0,0,0
W4398545034,2021,2021-01-01,0,0,0,0
W4398557255,2019,2019-01-01,0,0,0,0
W4398570656,2023,2023-01-01,0,0,0,0
W4398594787,2022,2022-01-01,0,0,0,0
W4398597594,2022,2022-01-01,0,0,0,0
W4398598197,2019,2019-01-01,0,0,0,0
W4398600481,2019,2019-01-01,0,0,0,0
W4398622387,2019,2019-01-01,0,0,0,0
W4398636867,2021,2021-01-01,0,0,0,0
W4398637536,2023,2023-01-01,0,0,0,0
W4398641330,2023,2023-01-01,0,0,0,0
W4398652478,2019,2019-01-01,0,0,0,0
W4398687344,2021,2021-01-01,0,0,0,0
W4398727003,2019,2019-01-01,0,0,0,0
W4398771704,2024,2024-05-24,0,32,0,0
W2564805823,2020,2020-09-03,0,5,0,0
W2580376353,2020,2020-09-03,0,1,0,0
W2591959783,2020,2020-09-03,0,0,0,0
W2592300687,2020,2020-09-03,0,1,0,0
W2599795760,2020,2020-09-11,0,4,0,0
W4294975127,2022,2022-07-11,0,16,0,0
W4295542735,2022,2022-09-01,0,18,0,0
W4296908622,2022,2022-07-10,0,6,0,0
W4296910606,2022,2022-07-10,0,4,0,0
W4296912946,2022,2022-09-12,0,11,0,0
W4296913999,2022,2022-07-10,0,7,0,0
W4296916172,2022,2022-09-12,0,4,0,0
W2915646690,2019,2019-02-27,7,89,7,0
W2928986841,2019,2019-01-01,7,145,7,0
W2943719626,2019,2019-04-29,7,23,7,0
W2972562960,2019,2019-09-13,7,32,7,0
W2990415155,2019,2019-09-01,7,21,7,0
W2991176316,2019,2019-09-01,7,18,7,0
W2991308992,2019,2019-09-01,7,24,7,0
W2999513416,2020,2020-01-02,7,56,7,0
W3010920466,2024,2024-01-01,7,85,7,0
W3023876091,2020,2020-05-03,7,52,7,0
W3033164579,2020,2020-06-03,7,3,7,0
W3046786791,2020,2020-07-30,7,5,7,0
W3096633817,2020,2020-10-11,7,19,7,0
W3125523366,2021,2021-01-01,7,53,7,0
W3132342130,2021,2021-02-15,7,29,7,0
W3177646416,2021,2021-07-12,7,99,8,0
W3208734534,2021,2021-10-22,7,43,7,0
W3210597612,2021,2021-10-29,7,0,7,0
W3214622499,2021,2021-11-16,7,32,7,0
W3214666392,2021,2021-01-01,7,0,2,0
W4213249377,2022,2022-02-21,7,30,7,0
W4226339027,2021,2021-12-01,7,23,7,0
W4281484710,2022,2022-05-30,7,87,7,0
W4281761143,2022,2022-05-31,7,26,7,0
W4290694917,2022,2022-08-08,7,13,7,0
W4293077991,2022,2022-06-08,7,21,7,0
W4293227721,2022,2022-02-22,7,18,7,0
W4294724320,2022,2022-09-06,7,43,7,0
W4310705095,2022,2022-12-01,7,112,7,0
W4311960943,2022,2022-12-08,7,40,7,0
W4313452194,2022,2022-12-09,7,20,8,0
W4320855961,2023,2023-02-01,7,31,7,0
W4323830622,2023,2023-03-11,7,56,7,0
W4365449176,2023,2023-04-01,7,24,7,0
W4379919537,2023,2023-06-16,7,23,7,0
W4380872719,2023,2023-06-16,7,33,6,0
W4380873781,2023,2023-06-16,7,46,7,0
W4380875523,2023,2023-06-16,7,39,7,0
W2990296230,2019,2019-11-21,44,68,45,1
W3131672395,2021,2021-02-15,42,102,41,0
W2954756257,2019,2019-06-29,41,52,43,0
W3024511949,2020,2020-05-12,41,56,40,0
W3044994358,2020,2020-07-23,41,42,41,0
W4310790983,2022,2022-11-30,41,96,41,0
W4365452725,2023,2023-04-13,41,252,43,0
W3022083602,2020,2020-01-01,40,92,40,0
W2912716614,2019,2019-02-14,39,65,39,0
W4313000805,2022,2022-01-01,0,33,0,0
W4313035320,2022,2022-11-24,0,47,0,0
W4313064546,2022,2022-12-15,0,1,0,0
W4313288991,2022,2022-10-28,0,20,0,0
W4313379612,2022,2022-12-28,0,32,0,0
W4313482312,2022,2022-01-01,0,0,0,0
W4313530201,2023,2023-01-03,0,14,0,0
W4316022863,2023,2023-01-13,0,1,0,0
W4317523469,2023,2023-01-20,0,18,0,0
W4319454416,2023,2023-02-08,0,113,0,0
W4319458106,2023,2023-02-08,0,29,0,0
W4319602876,2023,2023-02-07,0,49,0,0
W4320001193,2023,2023-01-01,0,0,0,0
W4320058916,2022,2022-11-18,0,26,0,0
W4320891709,2023,2023-02-15,0,0,0,0
W4320913029,2023,2023-02-15,0,8,0,0
W4321010178,2023,2023-01-01,0,8,0,0
W4321442042,2023,2023-02-21,0,13,0,0
W4321442365,2023,2023-02-22,0,4,0,0
W4321592874,2019,2019-10-09,0,0,0,0
W4321592875,2019,2019-10-09,0,0,0,0
W4321592877,2019,2019-10-13,0,0,0,0
W4321592878,2019,2019-10-29,0,0,0,0
W4321592879,2019,2019-10-09,0,0,0,0
W4321592880,2019,2019-10-13,0,0,0,0
W4321592882,2019,2019-09-21,0,0,0,0
W4321592910,2019,2019-09-24,0,0,0,0
W4321594129,2019,2019-10-09,0,0,0,0
W4321594176,2019,2019-10-30,0,0,0,0
W4321594183,2019,2019-10-13,0,0,0,0
W4321594218,2019,2019-10-07,0,0,0,0
W4321594223,2019,2019-10-09,0,0,0,0
W4321594225,2019,2019-10-13,0,0,0,0
W4321594266,2019,2019-10-04,0,0,0,0
W4321594276,2019,2019-10-08,0,0,0,0
W4321649444,2019,2019-09-21,0,0,0,0
W4321649490,2019,2019-10-07,0,0,0,0
W4321649491,2019,2019-10-09,0,0,0,0
W4321649513,2019,2019-10-08,0,0,0,0
W4321649517,2019,2019-10-30,0,0,0,0
W4321649540,2019,2019-10-13,0,0,0,0
W4321649584,2019,2019-10-30,0,0,0,0
W4321650475,2019,2019-10-30,0,0,0,0
W4321650476,2019,2019-10-08,0,0,0,0
W4321650500,2019,2019-10-08,0,0,0,0
W4321747353,2019,2019-10-09,0,0,0,0
W4321747372,2019,2019-10-13,0,0,0,0
W4321747373,2019,2019-10-08,0,0,0,0
W4321747399,2019,2019-10-08,0,0,0,0
W4321760261,2019,2019-10-08,0,0,0,0
W4321760300,2019,2019-10-08,0,0,0,0
W4321760416,2019,2019-10-09,0,0,0,0
W4321760425,2019,2019-10-08,0,0,0,0
W4321760437,2019,2019-09-24,0,0,0,0
W4321760440,2019,2019-09-21,0,0,0,0
W4321761381,2019,2019-09-21,0,0,0,0
W4321761395,2019,2019-10-09,0,0,0,0
W4321761396,2019,2019-10-10,0,0,0,0
W4321761630,2019,2019-10-08,0,0,0,0
W4321761694,2019,2019-10-10,0,0,0,0
W4321761716,2019,2019-10-11,0,0,0,0
W4321761782,2019,2019-10-07,0,0,0,0
W4321767247,2019,2019-10-04,0,0,0,0
W4321767248,2019,2019-10-09,0,0,0,0
W4321767264,2019,2019-10-30,0,0,0,0
W4321767514,2019,2019-10-10,0,0,0,0
W4321767748,2019,2019-10-29,0,0,0,0
W4321767833,2019,2019-10-07,0,0,0,0
W4322217741,2019,2019-10-08,0,0,0,0
W4322280142,2019,2019-10-14,0,0,0,0
W4322280500,2019,2019-10-04,0,0,0,0
W4322280620,2019,2019-10-09,0,0,0,0
W4322397222,2019,2019-10-09,0,0,0,0
W4322397224,2019,2019-10-09,0,0,0,0
W4322397237,2019,2019-09-21,0,0,0,0
W4322397241,2019,2019-10-14,0,0,0,0
W4322397256,2019,2019-10-08,0,0,0,0
W4322397258,2019,2019-10-11,0,0,0,0
W4322397263,2019,2019-10-09,0,0,0,0
W4322397902,2019,2019-10-12,0,0,0,0
W4322397949,2019,2019-10-09,0,0,0,0
W4322397950,2019,2019-10-13,0,0,0,0
W4322397970,2019,2019-10-09,0,0,0,0
W4322398566,2019,2019-09-24,0,0,0,0
W4322398600,2019,2019-10-07,0,0,0,0
W4322398604,2019,2019-10-09,0,0,0,0
W4322398606,2019,2019-10-12,0,0,0,0
W4322399292,2019,2019-10-09,0,0,0,0
W4322399303,2019,2019-10-07,0,0,0,0
W4322399326,2019,2019-10-11,0,0,0,0
W4322399346,2019,2019-10-08,0,0,0,0
W4322399370,2019,2019-10-14,0,0,0,0
W4322399373,2019,2019-09-21,0,0,0,0
W4322399385,2019,2019-10-08,0,0,0,0
W4322399386,2019,2019-10-13,0,0,0,0
W4322418582,2019,2019-09-24,0,0,0,0
W4322418585,2019,2019-10-29,0,0,0,0
W4322419777,2019,2019-09-24,0,0,0,0
W4322419793,2019,2019-10-11,0,0,0,0
W4322419794,2019,2019-10-12,0,0,0,0
W4322419799,2019,2019-10-11,0,0,0,0
W4322419805,2019,2019-10-07,0,0,0,0
W4322419847,2019,2019-10-08,0,0,0,0
W4322419849,2019,2019-09-21,0,0,0,0
W4322419900,2019,2019-09-24,0,0,0,0
W4322491522,2019,2019-10-13,0,0,0,0
W4322491548,2019,2019-09-18,0,0,0,0
W4322491621,2019,2019-10-10,0,0,0,0
W4322491622,2019,2019-10-13,0,0,0,0
W4322491680,2019,2019-10-11,0,0,0,0
W4322491682,2019,2019-10-10,0,0,0,0
W4328120778,2023,2023-03-21,0,37,0,0
W4361295305,2023,2023-03-27,0,0,0,0
W4362603068,2023,2023-04-04,0,22,0,0
W4362604747,2023,2023-03-01,0,21,0,0
W4362610975,2023,2023-04-05,0,6,0,0
W4362634091,2023,2023-04-01,0,1,0,0
W4402158939,2024,2024-06-09,0,17,0,0
W4402163945,2024,2024-08-31,0,0,0,0
W4402166991,2024,2024-09-03,0,62,0,0
W4402263905,2024,2024-05-19,0,37,0,0
W4402265737,2024,2024-03-22,0,13,0,0
W4402286691,2024,2024-09-04,0,32,0,0
W4402289531,2024,2024-09-01,0,40,0,0
W4402439342,2024,2024-09-11,0,2,0,0
W4402447319,2024,2024-09-10,0,78,0,0
W4402508381,2024,2024-09-13,0,58,0,0
W4402574194,2024,2024-09-17,0,59,0,0
W4402599448,2024,2024-09-18,0,39,0,0
W4402609562,2024,2024-09-18,0,0,0,0
W4402764177,2024,2024-09-24,0,45,0,0
W4402768702,2024,2024-09-01,0,51,0,0
W4402835625,2024,2024-07-01,0,0,0,0
W4402842573,2024,2024-09-25,0,44,0,0
W4402909718,2024,2024-09-27,0,28,0,0
W4402943643,2024,2024-09-28,0,77,0,0
W4402978666,2024,2024-07-14,0,5,0,0
W4402992641,2024,2024-09-30,0,58,0,0
W4403097108,2024,2024-10-03,0,28,0,0
W4403125037,2024,2024-04-23,0,2,0,0
W4403182614,2024,2024-01-01,0,0,0,0
W4403223210,2024,2024-10-08,0,15,0,0
W4403334054,2024,2024-10-11,0,60,0,0
W4403350535,2024,2024-10-12,0,32,0,0
W4403557590,2024,2024-10-19,0,48,0,0
W4403599237,2024,2024-10-21,0,44,0,0
W4403689505,2024,2024-10-23,0,73,0,0
W4403777594,2024,2024-10-24,0,47,0,0
W4403792331,2024,2024-10-26,0,21,0,0
W4403808071,2024,2024-10-28,0,29,0,0
W4403897136,2024,2024-10-01,0,12,0,0
W4403921342,2024,2024-10-30,0,86,0,0
W4403974813,2024,2024-11-01,0,18,0,0
W4404064187,2024,2024-11-01,0,0,0,0
W4404064229,2024,2024-11-01,0,0,0,0
W4404064539,2024,2024-11-01,0,0,0,0
W4404133790,2024,2024-06-23,0,6,1,0
W4404187837,2024,2024-11-08,0,0,0,0
W4404236759,2024,2024-11-01,0,0,0,0
W4404281193,2024,2024-11-12,0,0,0,0
W4404297604,2024,2024-11-12,0,45,0,0
W4404326182,2024,2024-11-13,0,201,0,0
W4404365574,2024,2024-11-14,0,43,0,0
W4404423709,2024,2024-11-15,0,0,0,0
W4404555193,2024,2024-11-20,0,0,0,0
W4404586908,2024,2024-11-21,0,73,0,0
W4404609377,2024,2024-10-18,0,0,0,0
W4404638828,2024,2024-11-22,0,0,0,0
W4404639464,2024,2024-11-22,0,18,0,0
W4404738683,2024,2024-11-08,0,18,0,0
W4404741004,2024,2024-11-26,0,12,0,0
W4404773617,2024,2024-11-26,0,65,0,0
W4404798483,2024,2024-11-29,0,20,0,0
W4404916523,2024,2024-07-30,0,0,0,0
W4404954969,2024,2024-11-02,0,0,0,0
W4404991520,2024,2024-12-04,0,59,0,0
W4404993602,2024,2024-12-04,0,39,0,0
W4405022796,2024,2024-12-01,0,29,0,0
W4405064145,2024,2024-12-05,0,69,0,0
W4405097745,2024,2024-12-01,0,42,0,0
W4405270045,2024,2024-01-01,0,0,0,0
W4405304857,2024,2024-08-16,0,0,0,0
W4405384969,2024,2024-12-12,0,17,0,0
W4405398587,2024,2024-11-30,0,16,0,0
W4405450716,2024,2024-12-01,0,29,0,0
W4405499875,2024,2024-12-17,0,41,0,0
W4405535747,2024,2024-12-01,0,81,0,0
W4311830240,2022,2022-12-17,1,19,1,0
W4312118425,2022,2022-12-11,1,33,1,0
W4312238207,2022,2022-07-17,1,6,1,0
W4312250169,2022,2022-01-01,1,32,1,0
W4312270270,2022,2022-01-01,1,48,1,0
W4312649481,2022,2022-07-18,1,38,1,0
W4312715009,2022,2022-07-18,1,68,1,0
W4312915765,2022,2022-06-27,1,0,1,0
W4313151839,2022,2022-01-01,1,0,1,0
W4313302674,2022,2022-12-16,1,85,1,0
W4313302753,2022,2022-12-16,1,125,1,0
W4313538748,2023,2023-01-03,1,38,1,0
W4315651812,2023,2023-01-12,1,3,1,0
W4317600233,2023,2023-01-01,1,33,1,0
W4317606082,2023,2023-01-19,1,69,1,0
W4321489436,2023,2023-02-22,1,0,1,0
W4321510800,2022,2022-12-16,1,28,1,0
W4323033800,2023,2023-03-02,1,14,1,0
W4323036983,2023,2023-03-02,1,15,1,0
W4323780102,2023,2023-01-01,1,22,1,0
W4324093886,2023,2023-03-13,1,56,1,0
W4324116451,2023,2023-03-13,1,26,1,0
W4353083668,2023,2023-03-21,1,31,1,0
W4362452990,2023,2023-04-01,1,42,1,0
W4362693481,2023,2023-04-07,1,0,1,0
W4362693793,2023,2023-04-07,1,0,1,0
W4362694032,2023,2023-04-07,1,0,1,0
W4367333392,2023,2023-01-01,1,16,1,0
W4376472439,2023,2023-01-01,1,54,1,0
W4377249460,2023,2023-01-01,1,15,1,0
W4378194808,2023,2023-05-25,1,0,1,0
W4378232037,2023,2023-05-22,1,2,1,0
W4378977097,2023,2023-02-01,1,38,1,0
W4379014421,2023,2023-06-01,1,13,1,0
W4379116110,2023,2023-04-01,1,7,1,0
W4380482044,2023,2023-01-01,1,23,1,0
W4381513172,2023,2023-06-21,1,72,1,0
W4381516450,2023,2023-01-01,1,0,1,0
W4381715488,2023,2023-06-22,1,71,1,0
W4381856364,2023,2023-01-01,1,21,1,0
W4381894473,2023,2023-04-01,1,34,1,0
W4381929872,2023,2023-06-23,1,43,1,0
W4383560350,2023,2023-05-31,1,7,1,0
W4384282416,2023,2023-07-14,1,68,1,0
W4384434308,2023,2023-01-01,1,23,1,0
W4384788498,2023,2023-01-01,1,0,1,0
W4385267209,2023,2023-01-01,1,47,1,0
W4386219251,2023,2023-08-28,1,36,1,0
W4386221988,2023,2023-08-27,1,88,1,0
W4386257256,2023,2023-08-29,1,50,2,0
W4386260766,2023,2023-05-17,1,26,1,0
W4386280812,2023,2023-08-30,1,16,1,0
W4386893192,2023,2023-01-01,1,152,1,0
W4386909984,2023,2023-09-20,1,33,1,0
W4387624536,2023,2023-01-01,1,10,1,0
W4387693606,2023,2023-10-17,1,44,1,0
W4387699753,2023,2023-10-17,1,125,1,0
W2944852720,2019,2019-01-01,2,0,2,0
W2946027210,2019,2019-01-01,2,3,2,0
W2954265676,2019,2019-05-14,2,4,2,0
W2954294535,2019,2019-01-01,2,6,2,0
W2955594336,2019,2019-01-01,2,63,2,0
W2956099078,2019,2019-07-03,2,37,2,0
W2963776711,2019,2019-04-11,2,0,2,0
W2964667920,2019,2019-01-01,2,70,2,0
W2964695697,2019,2019-08-01,2,83,2,0
W2970077240,2019,2019-08-30,2,12,2,0
W2970666637,2019,2019-08-28,2,25,2,0
W2973313988,2019,2019-09-16,2,40,2,0
W2979688005,2019,2019-01-01,2,7,2,0
W2985716615,2019,2019-11-06,2,12,2,0
W2986243391,2019,2019-11-03,2,25,2,0
W2990111693,2019,2019-01-01,2,0,2,0
W2991418534,2019,2019-11-21,2,57,2,0
W2991425276,2019,2019-11-28,2,34,2,0
W2994651520,2019,2019-01-01,2,4,2,0
W2995279697,2019,2019-01-01,2,7,3,0
W3009020553,2019,2019-12-01,2,24,2,0
W3016513217,2019,2019-01-01,2,35,2,0
W3016891820,2019,2019-01-01,2,3,2,0
W3042991511,2022,2022-12-01,2,59,2,0
W2911910949,2019,2019-02-09,16,35,16,0
W2968610720,2019,2019-08-17,16,27,16,0
W3033562100,2020,2020-01-01,16,0,16,0
W3084583551,2020,2020-09-10,16,30,16,0
W3095720828,2020,2020-11-02,16,43,17,0
W3111333539,2020,2020-12-13,16,25,16,0
W3111913183,2020,2020-12-10,16,13,15,0
W3171216778,2021,2021-01-01,16,190,16,0
W3175144211,2023,2023-01-01,16,69,16,0
W3183532150,2021,2021-07-16,16,35,16,0
W3187044632,2021,2021-07-29,16,38,16,0
W3198811373,2021,2021-08-28,16,11,14,0
W3214026357,2021,2021-09-01,16,137,16,0
W4213318333,2022,2022-02-17,16,97,16,0
W2908147700,2019,2019-01-01,15,84,15,0
W2948057256,2019,2019-01-01,15,39,14,0
W2994988436,2019,2019-12-13,15,8,14,0
W3119814950,2021,2021-01-06,15,57,15,0
W3139215490,2021,2021-03-20,15,30,15,0
W2909724653,2019,2019-01-01,0,0,0,0
W2911351743,2019,2019-02-01,0,0,0,0
W2911865039,2019,2019-02-01,0,0,0,0
W2912609899,2019,2019-01-23,0,0,0,0
W2915802733,2019,2019-02-23,0,0,0,0
W2916682429,2019,2019-02-18,0,51,0,0
W2917863219,2019,2019-02-23,0,0,0,0
W2921298686,2019,2019-01-10,0,16,0,0
W2921778533,2019,2019-03-18,0,0,0,0
W4281683025,2022,2022-06-02,20,41,21,0
W4386065035,2023,2023-08-22,20,46,16,0
W2918860261,2019,2019-03-02,19,24,19,0
W2981966775,2019,2019-10-25,19,42,19,0
W3034522316,2020,2020-06-16,19,132,20,0
W3118804090,2021,2021-01-15,19,26,19,0
W3144992254,2021,2021-04-06,19,35,19,0
W3155100517,2021,2021-04-01,19,35,18,0
W3159683821,2021,2021-04-26,19,29,19,0
W4378470910,2023,2023-05-01,19,43,19,0
W2936505153,2019,2019-04-09,0,36,0,0
W2942422268,2019,2019-04-24,0,34,0,0
W2965002134,2019,2019-07-26,3,27,3,0
W2965313205,2019,2019-08-02,3,0,3,0
W2965642992,2019,2019-05-01,3,12,3,0
W2981135444,2019,2019-10-16,3,26,3,0
W2982221265,2019,2019-10-23,3,0,3,0
W2988308125,2019,2019-01-01,3,0,3,0
W3122335491,2021,2021-05-21,3,26,3,0
W3130612862,2021,2021-02-13,3,0,3,0
W3133647560,2022,2022-03-01,3,25,3,0
W3138556085,2021,2021-05-05,3,37,3,0
W3155295084,2021,2021-04-14,3,37,3,0
W3158335870,2021,2021-03-01,3,11,3,0
W3159440435,2021,2021-03-18,3,0,3,0
W3162853396,2021,2021-05-14,3,18,3,0
W3163679155,2021,2021-03-25,3,38,3,0
W3164783462,2021,2021-06-04,3,20,3,0
W3171765481,2021,2021-06-04,3,21,3,0
W3193541019,2021,2021-08-17,3,30,3,0
W3199950977,2021,2021-09-20,3,51,3,0
W3201535936,2022,2022-06-01,3,9,3,0
W3215686539,2022,2022-07-11,3,53,3,0
W4205193227,2022,2022-01-18,3,5,3,0
W4205288670,2022,2022-01-18,3,15,3,0
W4206184420,2021,2021-01-01,3,27,3,0
W4206424448,2022,2022-01-01,3,16,3,0
W4221124406,2022,2022-03-15,3,26,2,0
W4225133279,2022,2022-04-29,3,26,3,0
