source,target,year,ref_year,year_diff,type
W3110833271,W3094128450,2020,2020,0,citation
W3110833271,W4256538355,2020,2019,1,citation
W4281397563,W2956846682,2022,2019,3,citation
W4281397563,W2997509481,2022,2019,3,citation
W4281397563,W3089098577,2022,2020,2,citation
W4281397563,W3100221827,2022,2020,2,citation
W4281397563,W3160891087,2022,2021,1,citation
W4281397563,W3187600353,2022,2021,1,citation
W4281397563,W3187911102,2022,2021,1,citation
W4281397563,W3188945072,2022,2021,1,citation
W4281397563,W3192921640,2022,2021,1,citation
W4281397563,W3206992093,2022,2021,1,citation
W4281397563,W4206839204,2022,2022,0,citation
W4281397563,W4225319014,2022,2022,0,citation
W4324116451,W2998120507,2023,2019,4,citation
W4324116451,W3097963938,2023,2020,3,citation
W4324116451,W3181770725,2023,2021,2,citation
W4324116451,W3214851434,2023,2021,2,citation
W4324116451,W3216699215,2023,2021,2,citation
W4324116451,W4310450715,2023,2022,1,citation
W4353083668,W2950293456,2023,2020,3,citation
W4353083668,W3156282694,2023,2021,2,citation
W3210710916,W3110000046,2021,2020,1,citation
W3210710916,W3155484326,2021,2021,0,citation
W3213324146,W3165665341,2022,2021,1,citation
W3213355222,W4393638447,2021,2021,0,citation
W3037975905,W2971261217,2020,2019,1,citation
W3037975905,W2972013423,2020,2019,1,citation
W3037975905,W3027692129,2020,2020,0,citation
W3139215490,W2941936241,2021,2019,2,citation
W3139215490,W3044982426,2021,2020,1,citation
W4200057126,W4200057126,2021,2021,0,citation
W4200536730,W3108162773,2021,2020,1,citation
W4206069562,W2910782037,2022,2019,3,citation
W4390092998,W4221139983,2023,2022,1,citation
W2979446630,W2899732531,2019,2019,0,citation
W2979446630,W2912016252,2019,2019,0,citation
W3001184203,W2911028472,2020,2019,1,citation
W3001184203,W2969890379,2020,2019,1,citation
W2913539186,W3127211432,2021,2021,0,citation
W4206216780,W3131415194,2022,2021,1,citation
W4206184420,W3082939112,2021,2020,1,citation
W4206184420,W3111669096,2021,2020,1,citation
W4206184420,W3162659764,2021,2021,0,citation
W4206424448,W2979759595,2022,2019,3,citation
W4206424448,W3127822551,2022,2021,1,citation
W4206424448,W3127884219,2022,2021,1,citation
W4206424448,W3128886963,2022,2021,1,citation
W4392894830,W3005326124,2024,2020,4,citation
W4392894830,W3012909962,2024,2020,4,citation
W4392894830,W3033343774,2024,2020,4,citation
W4392894830,W3154521576,2024,2021,3,citation
W4389042132,W3005477965,2023,2020,3,citation
W4389042132,W3196146273,2023,2021,2,citation
W4389042132,W4205422474,2023,2021,2,citation
W4389042132,W4226176287,2023,2022,1,citation
W4389042132,W4389042132,2023,2023,0,citation
W4389141943,W3103145119,2023,2020,3,citation
W3197411205,W3009735491,2021,2020,1,citation
W3197411205,W3095375900,2021,2020,1,citation
W3092628693,W3045952056,2021,2020,1,citation
W3093209554,W2954182729,2020,2019,1,citation
W3093209554,W2972263972,2020,2019,1,citation
W4214551869,W2980109569,2022,2019,3,citation
W4214551869,W4214551869,2022,2022,0,citation
W2999794056,W2999794056,2020,2020,0,citation
W4225133279,W3113046281,2022,2020,2,citation
W3132584473,W2939560267,2021,2019,2,citation
W3132584473,W3047158269,2021,2020,1,citation
W3008630078,W2947513987,2019,2019,0,citation
W3012279555,W2901073342,2019,2019,0,citation
W3012279555,W3012279555,2019,2019,0,citation
W3012377031,W2997622263,2020,2019,1,citation
W4389539708,W3080572089,2023,2020,3,citation
W4389539708,W3186468161,2023,2021,2,citation
W4382403788,W3158011812,2023,2021,2,citation
W3201151244,W3104298081,2022,2021,1,citation
W4309475252,W3161702062,2022,2021,1,citation
W4309475252,W3205781804,2022,2021,1,citation
W3191196697,W3134492315,2021,2020,1,citation
W3191196697,W3188897540,2021,2021,0,citation
W3043196237,W4242800591,2022,2019,3,citation
W3134073441,W3041311760,2021,2020,1,citation
W3136313359,W2989446800,2021,2019,2,citation
W3099809356,W2922658531,2020,2019,1,citation
W3099809356,W3105794216,2020,2019,1,citation
W3119662734,W3035889148,2020,2020,0,citation
W3131386587,W3035791514,2020,2020,0,citation
W3131386587,W3128395932,2020,2021,-1,citation
W2981155416,W2963771792,2019,2019,0,citation
W4403970952,W2999995229,2024,2020,4,citation
W4403970952,W3158836591,2024,2021,3,citation
W4403970952,W4352976910,2024,2023,1,citation
W4403970952,W4393054368,2024,2024,0,citation
W4291020705,W2946690350,2022,2019,3,citation
W4291020705,W4291020705,2022,2022,0,citation
W4225985538,W2967003869,2022,2019,3,citation
W4225985538,W3032938294,2022,2020,2,citation
W4319303149,W2949876691,2023,2019,4,citation
W4319303149,W2979420091,2023,2019,4,citation
W4319303149,W2990295172,2023,2019,4,citation
W4319303149,W2999995229,2023,2020,3,citation
W4319303149,W3158836591,2023,2021,2,citation
W4319303149,W3195670858,2023,2021,2,citation
W4319303149,W4312576394,2023,2022,1,citation
W4405763529,W4281773957,2024,2022,2,citation
W4405763529,W4283325877,2024,2022,2,citation
W4283205774,W4283205774,2022,2022,0,citation
W4283033671,W2939724315,2022,2019,3,citation
W4283033671,W2951835216,2022,2019,3,citation
W4283033671,W3001644812,2022,2020,2,citation
W4283033671,W3193201835,2022,2021,1,citation
W4283033671,W3201704949,2022,2021,1,citation
W4283033671,W4225128673,2022,2022,0,citation
W4362419611,W4213086401,2022,2022,0,citation
W4362419611,W4311794309,2022,2022,0,citation
W4362419611,W4311794770,2022,2022,0,citation
W4393344517,W4295510680,2024,2022,2,citation
W4393344517,W4385953436,2024,2023,1,citation
W4396917257,W4312981073,2024,2022,2,citation
W4297962980,W3201494387,2022,2021,1,citation
W4377206131,W3156488957,2023,2021,2,citation
W4377206131,W4386360971,2023,2023,0,citation
W3214160722,W3039370352,2021,2020,1,citation
W3214160722,W3111568928,2021,2020,1,citation
W3195278522,W3098677532,2021,2019,2,citation
W3195278522,W3104533809,2021,2020,1,citation
W4285240867,W4285240867,2022,2022,0,citation
W2934220994,W2949583804,2019,2019,0,citation
W2947715173,W2906726344,2019,2019,0,citation
W2984798564,W2907342423,2019,2019,0,citation
W3008672147,W3001053227,2020,2020,0,citation
W3215273231,W3131344963,2021,2021,0,citation
W3215779736,W2991258092,2021,2019,2,citation
W3215779736,W3095708018,2021,2020,1,citation
W3044217213,W2943903733,2020,2019,1,citation
W3046832017,W2941564413,2020,2019,1,citation
W3046832017,W2979306584,2020,2019,1,citation
W3186081720,W2925057058,2021,2019,2,citation
W3186081720,W2980170825,2021,2019,2,citation
W3186081720,W2991860863,2021,2019,2,citation
W3186081720,W3048373607,2021,2020,1,citation
W3208845256,W3100735519,2022,2019,3,citation
W4213188077,W4213188077,2022,2022,0,citation
W4396914023,W2956649458,2024,2019,5,citation
W4396914023,W2979306584,2024,2019,5,citation
W4396914023,W2989850664,2024,2019,5,citation
W4396914023,W3004120509,2024,2020,4,citation
W4396914023,W3201890384,2024,2021,3,citation
W4396914023,W4318618752,2024,2023,1,citation
W4396914023,W4321748556,2024,2023,1,citation
W4396914023,W4396853061,2024,2024,0,citation
W4285335450,W3099734810,2021,2020,1,citation
W4285335450,W3123375411,2021,2020,1,citation
W4285335450,W3197468999,2021,2021,0,citation
W2596509165,W2614156555,2020,2020,0,citation
W2599828603,W2762168046,2020,2020,0,citation
W4378901731,W3211974415,2023,2021,2,citation
W4401976090,W4292246212,2024,2022,2,citation
W4401976945,W4214591465,2024,2022,2,citation
W4401976945,W4312707611,2024,2022,2,citation
W4401976945,W4389735357,2024,2023,1,citation
W4401996235,W4297359302,2024,2022,2,citation
W4401996235,W4365142444,2024,2023,1,citation
W4402018700,W2901820396,2024,2020,4,citation
W3159328869,W2938491141,2021,2019,2,citation
W3159328869,W2989641949,2021,2019,2,citation
W3000137312,W3000219414,2020,2020,0,citation
W4389428171,W2955857195,2023,2019,4,citation
W4389428171,W4229019771,2023,2022,1,citation
W4389428171,W4385709702,2023,2023,0,citation
W4390561397,W4318021605,2024,2023,1,citation
W4391517670,W3137327109,2024,2021,3,citation
W4391517670,W3146049777,2024,2021,3,citation
W4391517670,W3180278384,2024,2021,3,citation
W4391517670,W4321488115,2024,2023,1,citation
W4392186327,W3025812695,2024,2020,4,citation
W4392186327,W4388763505,2024,2023,1,citation
W4394860018,W3039370352,2024,2020,4,citation
W4394860018,W3111568928,2024,2020,4,citation
W4394860018,W3214160722,2024,2021,3,citation
W4396692986,W2945463821,2024,2019,5,citation
W4396692986,W3025812695,2024,2020,4,citation
W4396692986,W4211134006,2024,2022,2,citation
W4396692986,W4388763505,2024,2023,1,citation
W4396692986,W4393857892,2024,2024,0,citation
W3097251542,W2949475600,2020,2019,1,citation
W3111037887,W2944668047,2020,2019,1,citation
W3128957660,W2979647235,2021,2019,2,citation
W3128957660,W2979988903,2021,2019,2,citation
W3128957660,W3157264849,2021,2019,2,citation
W3131565687,W2972454588,2021,2019,2,citation
W3131565687,W3131565687,2021,2021,0,citation
W4391212036,W3029326580,2024,2020,4,citation
W4391212036,W3134935089,2024,2021,3,citation
W4391212036,W3186071513,2024,2021,3,citation
W4391212036,W3202727127,2024,2021,3,citation
W4391212036,W3205317160,2024,2021,3,citation
W4391212036,W4312611150,2024,2022,2,citation
W4391212036,W4386159618,2024,2023,1,citation
W4391212036,W4388270118,2024,2023,1,citation
W4391244298,W2985923507,2024,2020,4,citation
W4391244298,W4386740991,2024,2023,1,citation
W4401198313,W2967197330,2024,2019,5,citation
W4401198313,W2983606184,2024,2019,5,citation
W4401198313,W3032271083,2024,2020,4,citation
W4401198313,W4229052994,2024,2022,2,citation
W4401198313,W4375843457,2024,2023,1,citation
W3041573854,W2949086206,2020,2019,1,citation
W3087130615,W3087130615,2020,2020,0,citation
W4393002303,W2982441053,2024,2019,5,citation
W4393002303,W3045435521,2024,2020,4,citation
W4393002303,W3112826508,2024,2020,4,citation
W4393002303,W3152838014,2024,2021,3,citation
W4393002303,W3164801714,2024,2021,3,citation
W4393002303,W3214340375,2024,2022,2,citation
W4393002303,W4311866298,2024,2022,2,citation
W4393002303,W4387294423,2024,2023,1,citation
W4393002303,W4387460511,2024,2023,1,citation
W4393002303,W4390100389,2024,2023,1,citation
W4393002303,W4392438532,2024,2024,0,citation
W4224036518,W3025520212,2022,2020,2,citation
W4390897379,W4382603255,2024,2023,1,citation
W4390897379,W4403677900,2024,2024,0,citation
W4391589780,W2945590102,2024,2019,5,citation
W4391589780,W2964784128,2024,2019,5,citation
W4391589780,W3165203584,2024,2021,3,citation
W3070231666,W2921245183,2020,2019,1,citation
W3088356431,W2945575082,2020,2019,1,citation
W3158389554,W2899732531,2021,2019,2,citation
W3158389554,W2979446630,2021,2019,2,citation
W3158389554,W3011365646,2021,2020,1,citation
W3158389554,W3098874606,2021,2020,1,citation
W4286249400,W3112399111,2022,2020,2,citation
W4286249400,W3184175524,2022,2021,1,citation
W4400639720,W3164981150,2024,2021,3,citation
W4400639720,W4386897194,2024,2023,1,citation
W3093736940,W2913139810,2020,2019,1,citation
W3041902783,W2941911126,2021,2019,2,citation
W3041902783,W2945319266,2021,2019,2,citation
W3096499829,W2998800241,2020,2020,0,citation
W3195670858,W2999995229,2021,2020,1,citation
W4387602277,W4206610477,2023,2022,1,citation
W4387602277,W4282938740,2023,2022,1,citation
W4387976657,W3200294589,2023,2021,2,citation
W4387986950,W2990950076,2023,2019,4,citation
W4205278191,W2994212242,2022,2019,3,citation
W3173686410,W2972263972,2021,2019,2,citation
W3173686410,W3037572096,2021,2020,1,citation
W4391972117,W2982490803,2024,2019,5,citation
W4391972117,W3000087339,2024,2020,4,citation
W4391972117,W3195965863,2024,2021,3,citation
W4385559495,W4200102594,2023,2021,2,citation
W3193894964,W3043107550,2021,2020,1,citation
W3193894964,W3128815851,2021,2021,0,citation
W3193894964,W3207667416,2021,2021,0,citation
W4391590528,W3194215020,2024,2021,3,citation
W4385691070,W3040739689,2023,2020,3,citation
W3177587747,W3045435521,2021,2020,1,citation
W4362606282,W4320168479,2023,2023,0,citation
W4390872312,W3168805364,2024,2021,3,citation
W3196370607,W3036302920,2021,2020,1,citation
W3030567507,W3042518029,2020,2019,1,citation
W3036285422,W3009746454,2020,2020,0,citation
W2951500932,W2943890640,2019,2019,0,citation
W4379207714,W3093473682,2023,2020,3,citation
W4386601163,W3025518109,2023,2020,3,citation
W4386601163,W3212581682,2023,2021,2,citation
W4382119301,W3126762732,2023,2021,2,citation
W4382119301,W3206405086,2023,2021,2,citation
W4387037066,W3123397483,2023,2021,2,citation
W4226114980,W3089238437,2022,2020,2,citation
W4385690338,W2988046466,2023,2019,4,citation
W4385690338,W3035690078,2023,2020,3,citation
W4381104042,W4226526207,2023,2022,1,citation
W4385006479,W2980959948,2023,2019,4,citation
W4385006479,W3172750705,2023,2021,2,citation
W4392626881,W4295923877,2024,2022,2,citation
W4220991771,W3105977086,2022,2019,3,citation
W4220991771,W3123375411,2022,2020,2,citation
W4313354143,W3172865474,2022,2021,1,citation
W4400314628,W4380478945,2024,2023,1,citation
W4386446289,W4225258284,2023,2022,1,citation
W4386446289,W4386203568,2023,2023,0,citation
W4389665525,W3010371178,2023,2020,3,citation
W4389665525,W4383109196,2023,2023,0,citation
W3199785433,W2950501506,2021,2019,2,citation
W3199785433,W3200228467,2021,2021,0,citation
W3206650364,W3206650364,2021,2021,0,citation
W3207407874,W3182995954,2021,2021,0,citation
W3207967359,W3082939112,2021,2020,1,citation
W3207967359,W3162659764,2021,2021,0,citation
W3210094647,W3015504739,2021,2020,1,citation
W3212480536,W2910760806,2021,2019,2,citation
W3212480536,W2910981958,2021,2019,2,citation
W3212480536,W2949287021,2021,2019,2,citation
W3212480536,W3012132003,2021,2020,1,citation
W3212480536,W3024753947,2021,2020,1,citation
W4382539138,W3086454447,2023,2020,3,citation
W4386352535,W4283784208,2023,2022,1,citation
W4387806097,W2927561859,2023,2019,4,citation
W4387806097,W2944935347,2023,2019,4,citation
W4387806097,W2989880046,2023,2019,4,citation
W4387806097,W3095411193,2023,2020,3,citation
W4387806097,W3115662350,2023,2020,3,citation
W4387806097,W4387700987,2023,2023,0,citation
W2932232783,W2948709946,2019,2019,0,citation
W4396964862,W3035497047,2024,2020,4,citation
W4396964862,W3072924711,2024,2020,4,citation
W4396964862,W4205487528,2024,2022,2,citation
W4396964862,W4212806687,2024,2022,2,citation
W4400073264,W3040739689,2024,2020,4,citation
W4319232148,W2979420091,2023,2019,4,citation
W4319232148,W3119601039,2023,2021,2,citation
W4323805013,W3006101222,2023,2020,3,citation
W4387164993,W2974481407,2023,2019,4,citation
W4387164993,W3164037342,2023,2021,2,citation
W4387164993,W4283221456,2023,2022,1,citation
W4291993616,W3091810574,2022,2020,2,citation
W4291993616,W4210676598,2022,2022,0,citation
W4386347990,W4306742826,2023,2022,1,citation
W4391677080,W3106642006,2024,2020,4,citation
W3037572096,W2965600217,2020,2019,1,citation
W3037572096,W2972263972,2020,2019,1,citation
W2971295145,W2974739011,2019,2019,0,citation
W2973754823,W2973754823,2019,2019,0,citation
W2980026571,W3048755236,2019,2020,-1,citation
W3205870294,W3133898321,2021,2021,0,citation
W4404077180,W3129086683,2024,2021,3,citation
W4312376041,W2950790567,2022,2019,3,citation
W4311432388,W2910263794,2022,2019,3,citation
W4311432388,W3108616377,2022,2022,0,citation
W4311432388,W4307569017,2022,2022,0,citation
W3092427852,W3121556096,2021,2021,0,citation
W4392919670,W4365452029,2024,2023,1,citation
W4392919670,W4381248269,2024,2023,1,citation
W4392919670,W4392919670,2024,2024,0,citation
W4224066387,W4255639476,2022,2020,2,citation
W4312210867,W3107119331,2022,2020,2,citation
W4312210867,W4317792451,2022,2022,0,citation
W4365509758,W2967003869,2023,2019,4,citation
W4365509758,W4224254118,2023,2022,1,citation
W4391227238,W4386753580,2024,2023,1,citation
W4385553341,W3159859675,2023,2019,4,citation
W4385553341,W4293771046,2023,2022,1,citation
W4385553341,W4367330494,2023,2023,0,citation
W2975107135,W2891118307,2019,2019,0,citation
W2975107135,W2931586179,2019,2019,0,citation
W3107504286,W4249683706,2021,2020,1,citation
W4321787383,W3197590792,2023,2021,2,citation
W4309453836,W4200231692,2022,2021,1,citation
W4315605893,W3033818254,2023,2020,3,citation
W4315605893,W3117114237,2023,2021,2,citation
W3164037342,W2952877808,2021,2019,2,citation
W3164037342,W2974481407,2021,2019,2,citation
W3164037342,W3098238469,2021,2020,1,citation
W3164037342,W3164037342,2021,2021,0,citation
W4390410456,W3195864623,2023,2021,2,citation
W2969289718,W2943654052,2019,2019,0,citation
W4392768591,W2974659344,2024,2019,5,citation
W4392768591,W4200395643,2024,2021,3,citation
W4383566619,W4211025335,2023,2022,1,citation
W4366777692,W3208795429,2023,2021,2,citation
W3059671287,W2958001325,2020,2019,1,citation
W4390416438,W2999625554,2023,2020,3,citation
W4390416438,W4302759755,2023,2022,1,citation
W2962630504,W2956121443,2020,2019,1,citation
W3141960794,W3083231068,2021,2020,1,citation
W3141960794,W3113789352,2021,2020,1,citation
W3010043578,W2981054598,2020,2019,1,citation
W3010043578,W3010043578,2020,2020,0,citation
