source,target,year,ref_year,year_diff,type
W2900128114,W2589602976,2018,2017,1,citation
W2900128114,W2756305006,2018,2017,1,citation
W3041756843,W2980618502,2020,2019,1,citation
W2795749665,W2478676557,2018,2016,2,citation
W2795749665,W2618640513,2018,2017,1,citation
W2795749665,W2905032307,2018,2018,0,citation
W2891833256,W2740065724,2018,2017,1,citation
W2891833256,W2794115576,2018,2018,0,citation
W2803945676,W2274884494,2018,2016,2,citation
W2894146836,W2742951402,2018,2017,1,citation
W2908398163,W2224359384,2018,2016,2,citation
W2908398163,W2275710147,2018,2016,2,citation
W2908398163,W2507664906,2018,2016,2,citation
W2908398163,W2896775444,2018,2018,0,citation
W2908398163,W2912725798,2018,2019,-1,citation
W2908398163,W2914993900,2018,2019,-1,citation
W2908398163,W2993227319,2018,2019,-1,citation
W2945716691,W2315410490,2019,2016,3,citation
W2945716691,W2319625707,2019,2016,3,citation
W2945716691,W2334795732,2019,2016,3,citation
W2945716691,W2626953429,2019,2017,2,citation
W2964023591,W2565271321,2018,2017,1,citation
W3180240692,W2789382510,2021,2018,3,citation
W3180240692,W2915004441,2021,2019,2,citation
W3180240692,W3180240692,2021,2021,0,citation
W4388100894,W2753562621,2023,2017,6,citation
W4388100894,W2962725223,2023,2016,7,citation
W4388100894,W3091809720,2023,2020,3,citation
W4388100894,W4311574484,2023,2022,1,citation
W4403729678,W2766162919,2024,2018,6,citation
W4403729678,W4390741104,2024,2024,0,citation
W4403729678,W4399500560,2024,2024,0,citation
W4403791399,W3027245189,2024,2020,4,citation
W4382119301,W2478676557,2023,2016,7,citation
W4382119301,W3126762732,2023,2021,2,citation
W4382119301,W3206405086,2023,2021,2,citation
W4387037066,W2963606456,2023,2017,6,citation
W4387037066,W3123397483,2023,2021,2,citation
W2584391952,W2624060378,2017,2017,0,citation
W4362555395,W4210293410,2023,2022,1,citation
W4362555395,W4313639884,2023,2023,0,citation
W4376110003,W2548516466,2023,2016,7,citation
W3109616987,W2344025489,2020,2016,4,citation
W3109616987,W2576284083,2020,2017,3,citation
W4310740908,W2805228658,2023,2019,4,citation
W4310740908,W3122291569,2023,2020,3,citation
W4310740908,W4230523637,2023,2018,5,citation
W4310740908,W4310740908,2023,2023,0,citation
W3027694373,W2589826813,2020,2017,3,citation
W3027694373,W2740759204,2020,2017,3,citation
W3027694373,W2792288180,2020,2018,2,citation
W2922014473,W2896893308,2019,2018,1,citation
W2922014473,W2897443710,2019,2018,1,citation
W4405498184,W2593019454,2024,2017,7,citation
W4405498184,W2896775444,2024,2018,6,citation
W4405498184,W2919031292,2024,2019,5,citation
W4405498184,W4385954420,2024,2023,1,citation
W4405498184,W4392507610,2024,2024,0,citation
W4405498184,W4392708700,2024,2024,0,citation
W2550410239,W2282131787,2016,2016,0,citation
W4293078589,W2901997867,2022,2018,4,citation
W2901047369,W2735074840,2018,2017,1,citation
W2901047369,W2901047369,2018,2018,0,citation
W2904607480,W2396522827,2018,2016,2,citation
W2904607480,W2769676227,2018,2017,1,citation
W4283787355,W2805114031,2022,2018,4,citation
W4283787355,W2968835533,2022,2019,3,citation
W4283787355,W2969124493,2022,2019,3,citation
W4283787355,W3205495752,2022,2021,1,citation
W4283835954,W2610445644,2022,2017,5,citation
W4386560910,W2536263232,2023,2016,7,citation
W4386560910,W4213328722,2023,2021,2,citation
W4386560910,W4292202581,2023,2022,1,citation
W4386569325,W2895595573,2023,2018,5,citation
W4386569325,W3195566328,2023,2021,2,citation
W4386847213,W2753865463,2023,2017,6,citation
W4386847213,W3048396061,2023,2020,3,citation
W4386847213,W4386847213,2023,2023,0,citation
W4387606165,W3205495752,2023,2021,2,citation
W4387606165,W4376632897,2023,2023,0,citation
W4389986410,W2917144120,2023,2019,4,citation
W4389986410,W3196076009,2023,2021,2,citation
W4389986410,W4385566764,2023,2023,0,citation
W4389986410,W4387164993,2023,2023,0,citation
W4389988546,W2300653232,2023,2016,7,citation
W4389988546,W4297461654,2023,2022,1,citation
W4389988546,W4312875440,2023,2022,1,citation
W4389992022,W2557394882,2023,2016,7,citation
W4389992022,W2969890379,2023,2019,4,citation
W3016658647,W2886722887,2020,2018,2,citation
W3016658647,W2914018831,2020,2019,1,citation
W3016658647,W2971222654,2020,2019,1,citation
W4385357420,W2588745414,2023,2017,6,citation
W4385359401,W2891132494,2023,2019,4,citation
W4385364043,W4320487653,2023,2023,0,citation
W4386396577,W3129020876,2023,2021,2,citation
W3150164273,W2303943184,2021,2016,5,citation
W3150164273,W2771015626,2021,2017,4,citation
W3150164273,W3004951130,2021,2020,1,citation
W3150164273,W3111669096,2021,2020,1,citation
W3178408044,W2611007723,2021,2017,4,citation
W3178408044,W2771571146,2021,2017,4,citation
W3178408044,W3128133130,2021,2021,0,citation
W3178408044,W3157167705,2021,2016,5,citation
W4390833267,W3029326580,2024,2020,4,citation
W4390833267,W4224004358,2024,2022,2,citation
W3165299160,W2891422633,2021,2018,3,citation
W3165299160,W3081681740,2021,2020,1,citation
W3165299160,W3110647910,2021,2020,1,citation
W3170180609,W2501752567,2021,2016,5,citation
W3170180609,W2891216437,2021,2018,3,citation
W3170180609,W2906437789,2021,2018,3,citation
W3170180609,W2997483170,2021,2019,2,citation
W4380369591,W3157664688,2023,2021,2,citation
W4385552881,W3030195953,2023,2020,3,citation
W3104068867,W2799588138,2019,2019,0,citation
W3107723431,W2777544428,2020,2017,3,citation
W3107723431,W3028221391,2020,2020,0,citation
W2997368892,W2745234519,2020,2018,2,citation
W2997368892,W2902695718,2020,2018,2,citation
W4401351745,W4362574111,2024,2023,1,citation
W4401351745,W4395683075,2024,2024,0,citation
W4401351745,W4400405167,2024,2024,0,citation
W4401528862,W2964082701,2024,2016,8,citation
W4401528862,W3097869226,2024,2020,4,citation
W4401528862,W3191196697,2024,2021,3,citation
W4401528862,W3195279129,2024,2021,3,citation
W4401528862,W3199096328,2024,2021,3,citation
W4401528862,W4391090812,2024,2024,0,citation
W4391387453,W2900738054,2024,2018,6,citation
W4391387453,W3038561957,2024,2020,4,citation
W4391387453,W4377220452,2024,2023,1,citation
W4391387453,W4391387453,2024,2024,0,citation
W4395485145,W2895595573,2024,2018,6,citation
W4395485145,W4318774832,2024,2023,1,citation
W4214680538,W2807105665,2022,2018,4,citation
W4214680538,W3102727938,2022,2020,2,citation
W4221155956,W3213324146,2022,2022,0,citation
W4221155956,W3216081773,2022,2022,0,citation
W4223611294,W2608378253,2022,2017,5,citation
W4223611294,W2891681283,2022,2018,4,citation
W4296210269,W4285205875,2022,2022,0,citation
W2573960561,W2406566176,2017,2016,1,citation
W4385305718,W3022483634,2023,2020,3,citation
W4200530774,W2582343773,2021,2017,4,citation
W4200530774,W2902347989,2021,2018,3,citation
W4200530774,W3023779228,2021,2020,1,citation
W4200530774,W3094136409,2021,2020,1,citation
W4200530774,W4200530774,2021,2021,0,citation
W2744040021,W2324839796,2017,2016,1,citation
W2744040021,W2342963168,2017,2016,1,citation
W2744040021,W2534691263,2017,2016,1,citation
W2744040021,W2589018915,2017,2016,1,citation
W2745043613,W2580582876,2017,2017,0,citation
W4396578507,W4396578507,2024,2024,0,citation
W3023111197,W2787375194,2020,2017,3,citation
W3046652313,W2963390701,2020,2017,3,citation
W3037870014,W2339088791,2020,2016,4,citation
W4386898849,W3193483780,2023,2021,2,citation
W4386898849,W4385851015,2023,2023,0,citation
W4386898849,W4386021616,2023,2023,0,citation
W4387375586,W2753865463,2023,2017,6,citation
W4387375586,W3048396061,2023,2020,3,citation
W4387375586,W4387375586,2023,2023,0,citation
W4387525079,W3196594355,2023,2021,2,citation
W4394563567,W3135523653,2024,2021,3,citation
W4394563567,W4364376749,2024,2023,1,citation
W4394563567,W4366463885,2024,2023,1,citation
W4396223901,W4286750367,2024,2022,2,citation
W4396605299,W2340096308,2024,2016,8,citation
W2569567044,W2316988855,2017,2016,1,citation
W4367308425,W4225782451,2023,2022,1,citation
W4376108609,W4283458191,2023,2022,1,citation
W4384010814,W3013438503,2023,2020,3,citation
W4384010814,W3134539519,2023,2021,2,citation
W4384010814,W3177223725,2023,2021,2,citation
W4384010814,W4384010814,2023,2023,0,citation
W4389162701,W2932915765,2023,2019,4,citation
W4389162701,W2944982694,2023,2019,4,citation
W4389162701,W3202987464,2023,2021,2,citation
W4390579314,W4220665701,2024,2022,2,citation
W4390579314,W4286269358,2024,2022,2,citation
W4390579314,W4385851015,2024,2023,1,citation
W4390579314,W4386021616,2024,2023,1,citation
W4390579314,W4386898849,2024,2023,1,citation
W2761994205,W2311907317,2017,2016,1,citation
W2761994205,W2525608966,2017,2016,1,citation
W2761994205,W2526381904,2017,2016,1,citation
W2761994205,W2526689049,2017,2016,1,citation
W2761994205,W2605315041,2017,2017,0,citation
W2761994205,W2626824834,2017,2017,0,citation
W2761994205,W2761083975,2017,2017,0,citation
W2761994205,W2764164848,2017,2017,0,citation
W3095615584,W2909017220,2020,2018,2,citation
W3095615584,W2942386945,2020,2019,1,citation
W3102727938,W2807105665,2020,2018,2,citation
W3102727938,W2905574301,2020,2018,2,citation
W3163714061,W3163714061,2021,2021,0,citation
W4285213470,W2776890924,2022,2017,5,citation
W4285213470,W2901011596,2022,2018,4,citation
W4285213470,W2944710259,2022,2019,3,citation
W4285213470,W2961461578,2022,2019,3,citation
W4285213470,W2982441053,2022,2019,3,citation
W2993671825,W2604517836,2019,2017,2,citation
W4304185263,W2749434417,2022,2017,5,citation
W4304185263,W2801914852,2022,2018,4,citation
W4304185263,W4241580204,2022,2018,4,citation
W4306968136,W2614806701,2022,2017,5,citation
W4306968136,W3121961838,2022,2021,1,citation
W3173250677,W3155365501,2021,2021,0,citation
W2901488836,W2397975600,2019,2016,3,citation
W2901488836,W2734810952,2019,2017,2,citation
W4319924556,W4311331175,2023,2022,1,citation
W4321791389,W3103145119,2023,2020,3,citation
W2775650821,W2403950347,2017,2016,1,citation
W3015014057,W2990679802,2020,2019,1,citation
W4282601336,W3032274043,2022,2020,2,citation
W4282601336,W3156896772,2022,2021,1,citation
W4283067538,W3148886342,2022,2020,2,citation
W4285802394,W2494302106,2022,2016,6,citation
W4285802394,W2900303043,2022,2018,4,citation
W4285802394,W2914579103,2022,2019,3,citation
W4285802394,W2981769087,2022,2019,3,citation
W4285802394,W3186956055,2022,2021,1,citation
W3171632270,W2810551427,2021,2018,3,citation
W3092994234,W2964912739,2020,2019,1,citation
W3092994234,W3022329270,2020,2020,0,citation
W3092994234,W3142630080,2020,2017,3,citation
W4293169205,W2236510725,2022,2016,6,citation
W4293169205,W2751485301,2022,2017,5,citation
W4293169205,W2887102755,2022,2018,4,citation
W4293169205,W2974654531,2022,2019,3,citation
W4293169205,W4223637003,2022,2022,0,citation
W4293169205,W4283387763,2022,2022,0,citation
W4388087461,W2559906866,2023,2016,7,citation
W4388087461,W2560665600,2023,2016,7,citation
W4388087461,W4206077326,2023,2022,1,citation
W4389162805,W4386709670,2023,2023,0,citation
W4390034046,W2971318970,2023,2021,2,citation
W4390034046,W3122291569,2023,2020,3,citation
W4366748289,W2513118939,2023,2016,7,citation
W4366748289,W2521853867,2023,2016,7,citation
W4366748289,W2734372932,2023,2017,6,citation
W4366748289,W2802306065,2023,2018,5,citation
W4366748289,W2890457875,2023,2018,5,citation
W4366748289,W2914117531,2023,2019,4,citation
W4366748289,W3003601878,2023,2020,3,citation
W4366748289,W3013782617,2023,2020,3,citation
W2810004585,W2333859352,2018,2016,2,citation
W2810004585,W2559992947,2018,2016,2,citation
W2810004585,W2888862624,2018,2018,0,citation
W2563724055,W2357449897,2017,2016,1,citation
W2563724055,W2444650685,2017,2016,1,citation
W3088443398,W2944169863,2020,2019,1,citation
W3088443398,W3101660903,2020,2019,1,citation
W3110439015,W2552158386,2022,2016,6,citation
W3110439015,W2940676611,2022,2018,4,citation
W3110439015,W2962858428,2022,2018,4,citation
W3110439015,W3102795132,2022,2022,0,citation
W3157855096,W2794157321,2021,2018,3,citation
W3175955999,W3089251276,2022,2020,2,citation
W3175955999,W3128527490,2022,2021,1,citation
W4226380994,W2893582118,2022,2018,4,citation
W4226380994,W2907008974,2022,2018,4,citation
W4226380994,W2998120507,2022,2019,3,citation
W4226380994,W3086114923,2022,2020,2,citation
W4226380994,W3096693050,2022,2020,2,citation
W4226380994,W3164090199,2022,2021,1,citation
W4283763065,W2747819315,2022,2017,5,citation
W4283763065,W2955949443,2022,2019,3,citation
W4288707867,W2298511693,2022,2016,6,citation
W4288707867,W4288707867,2022,2022,0,citation
W4292436424,W2405594452,2022,2016,6,citation
W4292436424,W2997549357,2022,2022,0,citation
W3195657009,W2784560833,2021,2018,3,citation
W2594855129,W2592007507,2017,2017,0,citation
W2754393675,W1486787620,2017,2016,1,citation
W2754393675,W2471076591,2017,2016,1,citation
W4309133681,W2884889320,2023,2018,5,citation
W4309133681,W2961192361,2023,2019,4,citation
W4309133681,W3103982831,2023,2020,3,citation
W4309133681,W3122523743,2023,2020,3,citation
W4309133681,W3124300503,2023,2021,2,citation
W4381104042,W4226526207,2023,2022,1,citation
W4385006479,W2463186589,2023,2016,7,citation
W4385006479,W2601823762,2023,2017,6,citation
W4385006479,W2980959948,2023,2019,4,citation
W4385006479,W3172750705,2023,2021,2,citation
W4392626881,W4295923877,2024,2022,2,citation
W2625924363,W2289508293,2017,2016,1,citation
W4366383475,W2770520638,2023,2017,6,citation
W4366383475,W3169676710,2023,2021,2,citation
W2924906109,W2758798876,2019,2017,2,citation
W2924906109,W2946027210,2019,2019,0,citation
W3160581625,W3103145119,2021,2020,1,citation
W3168886780,W3000140367,2021,2020,1,citation
W3195149737,W3108644135,2021,2020,1,citation
W3199074435,W2963802191,2021,2017,4,citation
W4398191025,W4220703457,2024,2022,2,citation
W4398191025,W4313135144,2024,2022,2,citation
W4398191025,W4380088100,2024,2023,1,citation
W4398191025,W4388880157,2024,2023,1,citation
W4399183834,W3162539422,2024,2021,3,citation
W4399183834,W4221059966,2024,2022,2,citation
W4399183834,W4283260112,2024,2022,2,citation
W4399183834,W4296210269,2024,2022,2,citation
W4399183834,W4366527692,2024,2023,1,citation
W4399183834,W4380787029,2024,2023,1,citation
W4399183834,W4386438896,2024,2023,1,citation
W4399608223,W4392159654,2024,2024,0,citation
W3103982831,W2626317688,2020,2017,3,citation
W3103982831,W2884889320,2020,2018,2,citation
W3103982831,W2961192361,2020,2019,1,citation
W3103982831,W4230454357,2020,2017,3,citation
W3111546452,W3011699786,2020,2020,0,citation
W3111546452,W3086330889,2020,2020,0,citation
W3127093137,W2337015118,2021,2016,5,citation
W3127093137,W2700668316,2021,2017,4,citation
W3127093137,W2793030468,2021,2018,3,citation
W3127093137,W2905022744,2021,2018,3,citation
W4307479643,W2551242988,2022,2016,6,citation
W4307479643,W2907342423,2022,2019,3,citation
W4307479643,W2999992662,2022,2020,2,citation
W4307479643,W3038816632,2022,2020,2,citation
W4307479643,W4214844695,2022,2022,0,citation
W4307479643,W4292164704,2022,2022,0,citation
W4389628071,W2794610196,2023,2018,5,citation
W4389668240,W2997701509,2023,2019,4,citation
W4389668240,W3126944442,2023,2021,2,citation
W4389668240,W4210607869,2023,2022,1,citation
W2192219328,W24418085,2018,2016,2,citation
W4385892707,W4385892707,2023,2023,0,citation
W4386417211,W3043244420,2023,2020,3,citation
W4386417211,W3044791541,2023,2020,3,citation
W4386417211,W3093561133,2023,2020,3,citation
W4386417211,W4386093855,2023,2023,0,citation
W4386426798,W2805267637,2023,2018,5,citation
W4386426798,W2966437379,2023,2019,4,citation
W4386426798,W2982077106,2023,2019,4,citation
W4386426798,W3015038906,2023,2020,3,citation
W4386426798,W3100586487,2023,2020,3,citation
W4386426798,W3137482958,2023,2021,2,citation
W4386426798,W3211822152,2023,2021,2,citation
W4386426798,W4288391471,2023,2022,1,citation
W4386452501,W2512177909,2023,2016,7,citation
W4386452501,W2974641222,2023,2019,4,citation
W4386452501,W3191172713,2023,2021,2,citation
W4387342247,W2753865463,2023,2017,6,citation
W4387342247,W3048396061,2023,2020,3,citation
W4387342247,W4387342247,2023,2023,0,citation
W3144977026,W2401245500,2021,2016,5,citation
W3157654346,W3126177310,2021,2021,0,citation
W3158942048,W2908842219,2021,2019,2,citation
W3158942048,W2963649377,2021,2019,2,citation
W3158942048,W2971601850,2021,2019,2,citation
W3158942048,W3014771956,2021,2020,1,citation
W3158942048,W3126552944,2021,2021,0,citation
W3162896476,W2770772476,2021,2017,4,citation
W3162896476,W2997897044,2021,2020,1,citation
W2999505492,W2887757961,2020,2018,2,citation
W2999505492,W2904723253,2020,2018,2,citation
W3042164815,W2766183905,2020,2017,3,citation
W4386878810,W3103145119,2023,2020,3,citation
W3111794691,W2912098951,2020,2019,1,citation
W2606806373,W2584057062,2017,2017,0,citation
W3046430433,W2903765500,2020,2018,2,citation
W4308326719,W2737244426,2022,2017,5,citation
W4308326719,W3192305788,2022,2021,1,citation
W4308326719,W3214716338,2022,2021,1,citation
W4319924200,W3032144537,2023,2020,3,citation
W4322718547,W4303859529,2023,2022,1,citation
